dataset,model,technique,real,pred,perc_completeness
cancer_25,AdaBoost,impute_cmeans,-0.002955814607070284,0.0067883598515657935,0.2489
cancer_26,AdaBoost,impute_cmeans,-0.002627042745726449,0.0010720745872165077,0.2090125
cancer_27,AdaBoost,impute_cmeans,-0.002755559244011163,0.003566673577488103,0.1478874999999999
cancer_28,AdaBoost,impute_cmeans,-0.0013445929581337168,0.005211808891610548,0.0986499999999999
cancer_29,AdaBoost,impute_cmeans,-0.0007857553044621213,0.005917877496308378,0.0547249999999999
cancer_0,SVC,impute_standard,0.0,0.0,0.4994624999999999
cancer_1,SVC,impute_standard,0.0,0.0,0.44785
cancer_2,SVC,impute_standard,0.0,0.0,0.4002374999999999
cancer_3,SVC,impute_standard,0.0,0.0,0.34555
cancer_4,SVC,impute_standard,0.0,0.0,0.3034375
cancer_5,SVC,impute_standard,0.0,0.0,0.2518249999999999
cancer_6,SVC,impute_standard,0.0,0.0,0.199675
cancer_7,SVC,impute_standard,0.0,0.0,0.147875
cancer_8,SVC,impute_standard,0.0,0.0,0.1022999999999999
cancer_9,SVC,impute_standard,0.0,0.0,0.049225
cancer_10,SVC,impute_standard,0.0,0.0,0.5022
cancer_11,SVC,impute_standard,0.0,0.0,0.4487625
cancer_12,SVC,impute_standard,0.0,0.0,0.3931
cancer_13,SVC,impute_standard,0.0,0.0,0.3517625
cancer_14,SVC,impute_standard,0.0,0.0,0.2983249999999999
cancer_15,SVC,impute_standard,0.0,0.0,0.2485375
cancer_16,SVC,impute_standard,0.0,0.0,0.1960125
cancer_17,SVC,impute_standard,0.0,0.0,0.16125
cancer_18,SVC,impute_standard,0.0,0.0,0.0944375
cancer_19,SVC,impute_standard,0.0,0.0,0.051425
cancer_20,SVC,impute_standard,0.0,0.0,0.507125
cancer_21,SVC,impute_standard,0.0,0.0,0.4542624999999999
cancer_22,SVC,impute_standard,0.0,0.0,0.3920125
cancer_23,SVC,impute_standard,0.0,0.0,0.3510374999999999
cancer_24,SVC,impute_standard,0.0,0.0,0.304375
cancer_25,SVC,impute_standard,0.0,0.0,0.2489
cancer_26,SVC,impute_standard,0.0,0.0,0.2090125
cancer_27,SVC,impute_standard,0.0,0.0,0.1478874999999999
cancer_28,SVC,impute_standard,0.0,0.0,0.0986499999999999
cancer_29,SVC,impute_standard,0.0,0.0,0.0547249999999999
cancer_0,SVC,impute_mean,0.0015792828020267935,-0.018482441703621653,0.4994624999999999
cancer_1,SVC,impute_mean,-0.002168612291270078,-0.019099950016075687,0.44785
cancer_2,SVC,impute_mean,-0.0010001951315121715,-0.01693350832447721,0.4002374999999999
cancer_3,SVC,impute_mean,0.0009590568210344763,-0.02212206709244971,0.34555
cancer_4,SVC,impute_mean,-0.004599855542818387,-0.01609941729842666,0.3034375
cancer_5,SVC,impute_mean,-0.001358803205340653,-0.026949677045522858,0.2518249999999999
cancer_6,SVC,impute_mean,0.0010955252568201068,-0.02773271319325716,0.199675
cancer_7,SVC,impute_mean,-0.002785088532991864,-0.028869913064157014,0.147875
cancer_8,SVC,impute_mean,-0.0007258838759527375,-0.022769667576090447,0.1022999999999999
cancer_9,SVC,impute_mean,-0.0014696454776514933,-0.02601064018120352,0.049225
cancer_10,SVC,impute_mean,-0.0018179229801853491,-0.011573588458021382,0.5022
cancer_11,SVC,impute_mean,-0.004896360337755867,-0.023144699737954334,0.4487625
cancer_12,SVC,impute_mean,-0.005135359444714549,0.0003053010735863948,0.3931
cancer_13,SVC,impute_mean,-0.0008694508704669701,0.0032195597782561647,0.3517625
cancer_14,SVC,impute_mean,-0.005205744378658617,-0.06342361407150644,0.2983249999999999
cancer_15,SVC,impute_mean,-0.002801790884212396,-0.0010269914020780131,0.2485375
cancer_16,SVC,impute_mean,-0.004332298670035373,-0.03100394053457635,0.1960125
cancer_17,SVC,impute_mean,-0.005546975114996799,-0.0222381595730233,0.16125
cancer_18,SVC,impute_mean,-0.002988505341089631,-0.0032699075160926246,0.0944375
cancer_19,SVC,impute_mean,-0.0026269004149290787,-0.01877435488159453,0.051425
cancer_20,SVC,impute_mean,0.0008415664699137348,0.0070086580139577205,0.507125
cancer_21,SVC,impute_mean,0.0029389477246327678,0.000630967822598819,0.4542624999999999
cancer_22,SVC,impute_mean,0.0006736698767015881,-2.6719860049996745e-05,0.3920125
cancer_23,SVC,impute_mean,0.0002142873511128407,0.0015928139971877332,0.3510374999999999
cancer_24,SVC,impute_mean,0.001950891972024249,-0.001454444742340225,0.304375
cancer_25,SVC,impute_mean,0.0036099496602761683,0.011074605570748892,0.2489
cancer_26,SVC,impute_mean,0.0014696099902400395,0.011259487299052049,0.2090125
cancer_27,SVC,impute_mean,0.002442392510397684,0.020070841212705404,0.1478874999999999
cancer_28,SVC,impute_mean,0.0016243977380525632,0.019796010842699604,0.0986499999999999
cancer_29,SVC,impute_mean,-0.00028502248168060795,0.008538077632797535,0.0547249999999999
cancer_0,SVC,impute_median,0.0027430450783638705,-0.02437830622824685,0.4994624999999999
cancer_1,SVC,impute_median,0.00045808145476633477,-0.021465606867963474,0.44785
cancer_2,SVC,impute_median,-0.00046478723765819296,-0.02286794750937314,0.4002374999999999
cancer_3,SVC,impute_median,0.0006630161602598772,-0.019989446748966733,0.34555
cancer_4,SVC,impute_median,0.0002921850014224736,-0.012486563344255085,0.3034375
cancer_5,SVC,impute_median,0.0006065544163844638,1.5392523706186142e-05,0.2518249999999999
cancer_6,SVC,impute_median,0.0009279524890909441,-0.0017002573227910401,0.199675
cancer_7,SVC,impute_median,-0.0006843405683742976,-0.0037183872016356076,0.147875
cancer_8,SVC,impute_median,0.0015681063386603356,-0.0047226486296253764,0.1022999999999999
cancer_9,SVC,impute_median,0.0007756334107522633,-0.004189364279253877,0.049225
cancer_10,SVC,impute_median,0.0039004246020676314,-0.008215447162648893,0.5022
cancer_11,SVC,impute_median,0.0032820363175937173,-0.02118839129171515,0.4487625
cancer_12,SVC,impute_median,0.0004698820645104851,-0.0006416458944111866,0.3931
cancer_13,SVC,impute_median,-0.0005232350173307587,0.00244384173022641,0.3517625
cancer_14,SVC,impute_median,-0.00013486412808583204,-0.0641236829638714,0.2983249999999999
cancer_15,SVC,impute_median,0.0021068652986377945,-0.0014033158459561372,0.2485375
cancer_16,SVC,impute_median,-0.0009653725791423096,-0.033647537009042494,0.1960125
cancer_17,SVC,impute_median,-0.00017504112313559972,-0.023570089312064557,0.16125
cancer_18,SVC,impute_median,-0.0018087970283753307,-0.00462206254777821,0.0944375
cancer_19,SVC,impute_median,-0.0011585183978242153,-0.019685732909710634,0.051425
cancer_20,SVC,impute_median,0.0003377015541378148,0.01730630404234486,0.507125
cancer_21,SVC,impute_median,0.00257565038638663,0.003969007214782591,0.4542624999999999
cancer_22,SVC,impute_median,0.00031173469946987886,0.013423325651042244,0.3920125
cancer_23,SVC,impute_median,0.001138809429072296,0.0020135516936715353,0.3510374999999999
cancer_24,SVC,impute_median,0.001132495073111972,0.0007903626089850402,0.304375
cancer_25,SVC,impute_median,0.0014968259081814539,0.01751133068878764,0.2489
cancer_26,SVC,impute_median,0.001428884587046042,0.015123788963605831,0.2090125
cancer_27,SVC,impute_median,0.002107587559720292,0.02057055805782896,0.1478874999999999
cancer_28,SVC,impute_median,0.0016066504461652586,0.018231872658744302,0.0986499999999999
cancer_29,SVC,impute_median,-0.0007725484880221067,0.007007652716012101,0.0547249999999999
cancer_0,SVC,impute_random,0.0046043933492019296,0.03228758399797102,0.4994624999999999
cancer_1,SVC,impute_random,0.0036558909211177326,0.02463951990653808,0.44785
cancer_2,SVC,impute_random,0.0035709814936774054,0.016832423245775018,0.4002374999999999
cancer_3,SVC,impute_random,0.006595645094275571,-0.017664473587137974,0.34555
cancer_4,SVC,impute_random,0.00592409882845657,-0.024972978301998544,0.3034375
cancer_5,SVC,impute_random,0.00431258182206673,-0.05598412356837036,0.2518249999999999
cancer_6,SVC,impute_random,0.009337768474227848,-0.051243971701978294,0.199675
cancer_7,SVC,impute_random,0.007976286814730615,-0.049317255882807526,0.147875
cancer_8,SVC,impute_random,0.006623628582364205,-0.03377740075252171,0.1022999999999999
cancer_9,SVC,impute_random,0.005405009908353353,-0.03449345118609065,0.049225
cancer_10,SVC,impute_random,0.0012673907952350794,0.003707650384218009,0.5022
cancer_11,SVC,impute_random,1.082669297902683e-05,-0.0017043921040362565,0.4487625
cancer_12,SVC,impute_random,-0.003117365079375878,0.0026319654263154174,0.3931
cancer_13,SVC,impute_random,-0.001080987649776155,0.02243503941630111,0.3517625
cancer_14,SVC,impute_random,-0.0015536814688241751,-0.026818597290188918,0.2983249999999999
cancer_15,SVC,impute_random,-0.0017611068476859337,0.007140931218861844,0.2485375
cancer_16,SVC,impute_random,-0.002422880037961761,-0.011146980230543663,0.1960125
cancer_17,SVC,impute_random,-0.004029621440903464,-0.009139347952172902,0.16125
cancer_18,SVC,impute_random,-0.0029109851744608672,0.004437385937462505,0.0944375
cancer_19,SVC,impute_random,-0.004325183870726557,-0.004624026685451873,0.051425
cancer_20,SVC,impute_random,-0.0003094544918809117,0.002946962517184537,0.507125
cancer_21,SVC,impute_random,-0.0016405205914127308,0.000806162256366589,0.4542624999999999
cancer_22,SVC,impute_random,-0.002076590405645895,0.018919737797592057,0.3920125
cancer_23,SVC,impute_random,1.616139691540397e-05,0.007412047102676175,0.3510374999999999
cancer_24,SVC,impute_random,-0.0012576206485248598,0.005422063690419383,0.304375
cancer_25,SVC,impute_random,-0.0012185050630810768,0.03822106390112411,0.2489
cancer_26,SVC,impute_random,-0.0024820160267866598,0.021695782980078723,0.2090125
cancer_27,SVC,impute_random,0.0020919610805602007,0.030992724140483055,0.1478874999999999
cancer_28,SVC,impute_random,0.0027024969194822113,0.03430391337721749,0.0986499999999999
cancer_29,SVC,impute_random,-0.00047064174652056145,0.02976098553143084,0.0547249999999999
cancer_0,SVC,impute_knn,0.0006281377694250523,-0.05509043720911039,0.4994624999999999
cancer_1,SVC,impute_knn,-0.0015473013331086527,-0.051591694913846436,0.44785
cancer_2,SVC,impute_knn,-0.0031243160306062556,-0.05941619021230517,0.4002374999999999
cancer_3,SVC,impute_knn,0.00017865746197098797,-0.06601535065453787,0.34555
cancer_4,SVC,impute_knn,-0.000526931060546243,-0.060975365207898403,0.3034375
cancer_5,SVC,impute_knn,-0.0021220113597593127,-0.08934279534120833,0.2518249999999999
cancer_6,SVC,impute_knn,0.002116925027278449,-0.0859825816335238,0.199675
cancer_7,SVC,impute_knn,-0.001710501739665471,-0.0829570575602222,0.147875
cancer_8,SVC,impute_knn,-0.0008290545747986489,-0.07625459710414391,0.1022999999999999
cancer_9,SVC,impute_knn,0.0006471265392076209,-0.0760386540353047,0.049225
cancer_10,SVC,impute_knn,-0.001972292208364257,-0.024676173915709095,0.5022
cancer_11,SVC,impute_knn,-0.003528930650312123,-0.03197406399135977,0.4487625
cancer_12,SVC,impute_knn,-0.003396105531741078,-0.0001227552505647576,0.3931
cancer_13,SVC,impute_knn,-0.0009275385553384474,-0.00557174629987551,0.3517625
cancer_14,SVC,impute_knn,-0.0053996923774091155,-0.05436496758367859,0.2983249999999999
cancer_15,SVC,impute_knn,-0.005048970528666263,-0.004233356519700446,0.2485375
cancer_16,SVC,impute_knn,-0.00251985685524847,-0.033800446398812654,0.1960125
cancer_17,SVC,impute_knn,-0.0037796662096227784,-0.024519479476989608,0.16125
cancer_18,SVC,impute_knn,-0.0033237094344695794,-0.008229624721052532,0.0944375
cancer_19,SVC,impute_knn,-0.0027634253676709353,-0.020829145126057273,0.051425
cancer_20,SVC,impute_knn,0.00013823001519741585,-0.011884780360052215,0.507125
cancer_21,SVC,impute_knn,0.0028591701289570892,-0.009179299310666144,0.4542624999999999
cancer_22,SVC,impute_knn,-0.00017804071226690255,-0.00665560240607177,0.3920125
cancer_23,SVC,impute_knn,-0.00018145551776993507,0.002570541052338506,0.3510374999999999
cancer_24,SVC,impute_knn,0.0019054129746530757,0.003518990723366503,0.304375
cancer_25,SVC,impute_knn,0.0037227634343932614,0.019119655041313754,0.2489
cancer_26,SVC,impute_knn,-0.00028722807119030414,0.018576343129034775,0.2090125
cancer_27,SVC,impute_knn,1.270399011876755e-06,0.027828764124758768,0.1478874999999999
cancer_28,SVC,impute_knn,0.0009634000683108601,0.025519948305738994,0.0986499999999999
cancer_29,SVC,impute_knn,0.0009872926273171156,0.016446198521434714,0.0547249999999999
cancer_0,SVC,impute_mice,-0.0018618116889339564,-0.03984695495508678,0.4994624999999999
cancer_1,SVC,impute_mice,-0.0028581504013069914,-0.035820631721728675,0.44785
cancer_2,SVC,impute_mice,-0.004253687427661301,-0.04331754503709451,0.4002374999999999
cancer_3,SVC,impute_mice,-0.0034319218535079354,-0.051534471290281866,0.34555
cancer_4,SVC,impute_mice,-0.005385867389543497,-0.04865268967618938,0.3034375
cancer_5,SVC,impute_mice,-0.005052053811124724,-0.05583675530894049,0.2518249999999999
cancer_6,SVC,impute_mice,-0.000523747133571062,-0.05614566550992184,0.199675
cancer_7,SVC,impute_mice,-0.004229510952667104,-0.05103484049069247,0.147875
cancer_8,SVC,impute_mice,-0.0016659828646263808,-0.038552232749724566,0.1022999999999999
cancer_9,SVC,impute_mice,-0.0022974421229231545,-0.03803738689775209,0.049225
cancer_10,SVC,impute_mice,-0.003633646703022464,-0.014421940291059521,0.5022
cancer_11,SVC,impute_mice,-0.004583925156602442,-0.025045249389552583,0.4487625
cancer_12,SVC,impute_mice,-0.006590821774856481,-0.0004618517400659534,0.3931
cancer_13,SVC,impute_mice,-0.0032971063432321035,-0.0033057978800713006,0.3517625
cancer_14,SVC,impute_mice,-0.005710712494988224,-0.05825862488294035,0.2983249999999999
cancer_15,SVC,impute_mice,-0.0034598581168920894,-0.0039467059205366304,0.2485375
cancer_16,SVC,impute_mice,-0.005121033781314788,-0.032853000848045356,0.1960125
cancer_17,SVC,impute_mice,-0.003906982721605834,-0.023638762630695233,0.16125
cancer_18,SVC,impute_mice,-0.0026496130856241695,-0.00750072548625671,0.0944375
cancer_19,SVC,impute_mice,-0.0024510109485544884,-0.020010779596923545,0.051425
cancer_20,SVC,impute_mice,9.03113427652702e-06,0.0010176497019633794,0.507125
cancer_21,SVC,impute_mice,0.0017590148231547698,-0.0002246704614385253,0.4542624999999999
cancer_22,SVC,impute_mice,0.001116664486346508,0.0066974558638747475,0.3920125
cancer_23,SVC,impute_mice,8.354179960035069e-07,0.0022062116672606396,0.3510374999999999
cancer_24,SVC,impute_mice,0.0015982214224912195,0.0002809955406122373,0.304375
cancer_25,SVC,impute_mice,0.0039012317966147236,0.023883647176630846,0.2489
cancer_26,SVC,impute_mice,0.00047861016755046393,0.01645143256205061,0.2090125
cancer_27,SVC,impute_mice,0.0023992571039002097,0.02422627028961536,0.1478874999999999
cancer_28,SVC,impute_mice,0.0012911720685964134,0.025119585325986543,0.0986499999999999
cancer_29,SVC,impute_mice,0.00035423571652348773,0.01964100206927196,0.0547249999999999
cancer_0,SVC,impute_linear_regression,-0.0023338259729264177,-0.036742656562404004,0.4994624999999999
cancer_1,SVC,impute_linear_regression,-0.0030103919839128412,-0.033148011573824854,0.44785
cancer_2,SVC,impute_linear_regression,-0.00523560672955159,-0.035978670071564724,0.4002374999999999
cancer_3,SVC,impute_linear_regression,-0.0021524955427378867,-0.040618887821786964,0.34555
cancer_4,SVC,impute_linear_regression,-0.005392263862942226,-0.03768174357860027,0.3034375
cancer_5,SVC,impute_linear_regression,-0.005379293153535913,-0.051635036881071295,0.2518249999999999
cancer_6,SVC,impute_linear_regression,-0.0010040973801750397,-0.054265030267667325,0.199675
cancer_7,SVC,impute_linear_regression,-0.0037556053538829737,-0.05273370103000649,0.147875
cancer_8,SVC,impute_linear_regression,-0.0023076684110912016,-0.043643279092169016,0.1022999999999999
cancer_9,SVC,impute_linear_regression,-0.0014849215040098063,-0.042149892743394424,0.049225
cancer_10,SVC,impute_linear_regression,-0.0028186366093514437,-0.010137302906184378,0.5022
cancer_11,SVC,impute_linear_regression,-0.0039394846754705615,-0.02091835677774186,0.4487625
cancer_12,SVC,impute_linear_regression,-0.005963795156514129,-1.4077912385777682e-05,0.3931
cancer_13,SVC,impute_linear_regression,-0.002830754561906179,-0.0032824255505647967,0.3517625
cancer_14,SVC,impute_linear_regression,-0.006349088918444323,-0.057979804719132035,0.2983249999999999
cancer_15,SVC,impute_linear_regression,-0.003956585238809263,-0.003901222155943015,0.2485375
cancer_16,SVC,impute_linear_regression,-0.005134992936803862,-0.032938805882475795,0.1960125
cancer_17,SVC,impute_linear_regression,-0.003749986043826814,-0.02333884245709494,0.16125
cancer_18,SVC,impute_linear_regression,-0.002158237712033495,-0.007368874608301886,0.0944375
cancer_19,SVC,impute_linear_regression,-0.0022993307975021082,-0.02093465748584738,0.051425
cancer_20,SVC,impute_linear_regression,0.0003221460644358132,0.005718089547912429,0.507125
cancer_21,SVC,impute_linear_regression,0.0022332936566312744,0.00024527709538555115,0.4542624999999999
cancer_22,SVC,impute_linear_regression,0.0012774774295065683,0.010494677845842697,0.3920125
cancer_23,SVC,impute_linear_regression,0.00047462894196792504,-0.000374330597781317,0.3510374999999999
cancer_24,SVC,impute_linear_regression,0.001601365905201213,-5.7766297412552094e-05,0.304375
cancer_25,SVC,impute_linear_regression,0.004061705260329118,0.02587912225378025,0.2489
cancer_26,SVC,impute_linear_regression,0.0009532056330366911,0.016906264676355802,0.2090125
cancer_27,SVC,impute_linear_regression,0.0031967381437437714,0.026324618396204785,0.1478874999999999
cancer_28,SVC,impute_linear_regression,0.0020703243927993054,0.025770156665463024,0.0986499999999999
cancer_29,SVC,impute_linear_regression,0.0008244474337737451,0.017507867688226406,0.0547249999999999
cancer_0,SVC,impute_random_forest,0.0011166915666736,-0.06328680325805279,0.4994624999999999
cancer_1,SVC,impute_random_forest,-0.0009969489715742075,-0.061123760383145244,0.44785
cancer_2,SVC,impute_random_forest,-0.004204312050126946,-0.06916959216752337,0.4002374999999999
cancer_3,SVC,impute_random_forest,-0.0011255157643321745,-0.08243823277470116,0.34555
cancer_4,SVC,impute_random_forest,-0.0034342038546688602,-0.06419087822624811,0.3034375
cancer_5,SVC,impute_random_forest,-0.0024300431528898603,-0.07063469940348945,0.2518249999999999
cancer_6,SVC,impute_random_forest,0.0011490387937036495,-0.06666243435741584,0.199675
cancer_7,SVC,impute_random_forest,-0.0011784401500303243,-0.05893049648924031,0.147875
cancer_8,SVC,impute_random_forest,-0.002469593799602432,-0.04830066420890313,0.1022999999999999
cancer_9,SVC,impute_random_forest,-0.0017890357295415882,-0.049462551672543174,0.049225
cancer_10,SVC,impute_random_forest,-0.0027485559958588812,-0.01837768627902534,0.5022
cancer_11,SVC,impute_random_forest,-0.0040531190181902765,-0.023532483896316268,0.4487625
cancer_12,SVC,impute_random_forest,-0.0017916899159236,-0.0005518307846195717,0.3931
cancer_13,SVC,impute_random_forest,-0.000590684775733763,-0.00987674736473759,0.3517625
cancer_14,SVC,impute_random_forest,-0.0049152307915629745,-0.060261488068389935,0.2983249999999999
cancer_15,SVC,impute_random_forest,-0.003428327866856984,-0.006375901869552962,0.2485375
cancer_16,SVC,impute_random_forest,-0.003506449460104255,-0.03639052813062421,0.1960125
cancer_17,SVC,impute_random_forest,-0.004465095780120221,-0.0246029691235538,0.16125
cancer_18,SVC,impute_random_forest,-0.0026857499011809782,-0.0108800450400452,0.0944375
cancer_19,SVC,impute_random_forest,-0.0025902811065405817,-0.02293471322532995,0.051425
cancer_20,SVC,impute_random_forest,2.468789876641786e-06,-0.020458560657037574,0.507125
cancer_21,SVC,impute_random_forest,0.0013848485592272697,-0.01870361659749089,0.4542624999999999
cancer_22,SVC,impute_random_forest,-0.002413399346415268,-0.007329910891726762,0.3920125
cancer_23,SVC,impute_random_forest,8.051955374011044e-06,-0.004701277722358859,0.3510374999999999
cancer_24,SVC,impute_random_forest,0.0017442798380914448,-0.007115600442406108,0.304375
cancer_25,SVC,impute_random_forest,0.002748851187619028,0.018477059542708833,0.2489
cancer_26,SVC,impute_random_forest,0.00033809963329345383,0.01688469648786589,0.2090125
cancer_27,SVC,impute_random_forest,0.00017743518694690597,0.018051379486115047,0.1478874999999999
cancer_28,SVC,impute_random_forest,0.0012748625006038239,0.01605527733704093,0.0986499999999999
cancer_29,SVC,impute_random_forest,-0.0010929889220090416,0.010811599191175806,0.0547249999999999
cancer_0,SVC,impute_cmeans,0.00025462488705818576,-0.036020828386507366,0.4994624999999999
cancer_1,SVC,impute_cmeans,0.0014200571483766744,-0.03488534477232212,0.44785
cancer_2,SVC,impute_cmeans,-0.002743989718116069,-0.03737565413368761,0.4002374999999999
cancer_3,SVC,impute_cmeans,0.00018763146242106732,-0.05154653357666601,0.34555
cancer_4,SVC,impute_cmeans,-0.004262249298953469,-0.03989107129295469,0.3034375
cancer_5,SVC,impute_cmeans,-0.0024479698807049477,-0.046660352902821646,0.2518249999999999
cancer_6,SVC,impute_cmeans,-0.00038465847231328176,-0.04643326899043418,0.199675
cancer_7,SVC,impute_cmeans,-0.0031130909114660543,-0.04166054245082493,0.147875
cancer_8,SVC,impute_cmeans,-0.00021415860990514624,-0.03135818903134395,0.1022999999999999
cancer_9,SVC,impute_cmeans,-0.0013305182951683925,-0.03506896633278342,0.049225
cancer_10,SVC,impute_cmeans,-0.0006351270107951557,-0.02431386014729296,0.5022
cancer_11,SVC,impute_cmeans,0.00226654837141238,-0.03510866449816325,0.4487625
cancer_12,SVC,impute_cmeans,-0.006892824533535569,0.00013130245133613654,0.3931
cancer_13,SVC,impute_cmeans,-0.004417262783839693,0.0015955588124147008,0.3517625
cancer_14,SVC,impute_cmeans,-0.005170546727776948,-0.06499798959686116,0.2983249999999999
cancer_15,SVC,impute_cmeans,-0.0023225662085388787,-0.0024197643377596237,0.2485375
cancer_16,SVC,impute_cmeans,-0.0026522804133872757,-0.03696727973773425,0.1960125
cancer_17,SVC,impute_cmeans,-0.004202415925252945,-0.02618463066165924,0.16125
cancer_18,SVC,impute_cmeans,-0.003137957006322578,-0.005889551131398898,0.0944375
cancer_19,SVC,impute_cmeans,-0.0026087397204113127,-0.022580253144632564,0.051425
cancer_20,SVC,impute_cmeans,0.0013002296144724035,-0.012686457728186712,0.507125
cancer_21,SVC,impute_cmeans,0.003243538631188425,-0.004820133129297211,0.4542624999999999
cancer_22,SVC,impute_cmeans,-0.0001632644785658499,-0.010585184965667968,0.3920125
cancer_23,SVC,impute_cmeans,-0.000611010667566747,0.0002263207834319912,0.3510374999999999
cancer_24,SVC,impute_cmeans,0.0019629915146385235,-0.0008888300767654281,0.304375
cancer_25,SVC,impute_cmeans,0.003590560268433962,0.007829103361496873,0.2489
cancer_26,SVC,impute_cmeans,0.0014431685366796954,0.008702446049608176,0.2090125
cancer_27,SVC,impute_cmeans,0.0011454950283730225,0.016189041232017923,0.1478874999999999
cancer_28,SVC,impute_cmeans,0.001116359211975837,0.019536201319132866,0.0986499999999999
cancer_29,SVC,impute_cmeans,0.00034188315833738603,0.009949698630255235,0.0547249999999999
default of credit card clients_0,DecisionTree,impute_standard,0.0,0.0,0.4993
default of credit card clients_1,DecisionTree,impute_standard,0.0,0.0,0.4484625
default of credit card clients_2,DecisionTree,impute_standard,0.0,0.0,0.40035
default of credit card clients_3,DecisionTree,impute_standard,0.0,0.0,0.3504624999999999
default of credit card clients_4,DecisionTree,impute_standard,0.0,0.0,0.3001999999999999
default of credit card clients_5,DecisionTree,impute_standard,0.0,0.0,0.2489875
default of credit card clients_6,DecisionTree,impute_standard,0.0,0.0,0.1999125
default of credit card clients_7,DecisionTree,impute_standard,0.0,0.0,0.1491624999999999
default of credit card clients_8,DecisionTree,impute_standard,0.0,0.0,0.100275
default of credit card clients_9,DecisionTree,impute_standard,0.0,0.0,0.0491249999999999
default of credit card clients_10,DecisionTree,impute_standard,0.0,0.0,0.50275
default of credit card clients_11,DecisionTree,impute_standard,0.0,0.0,0.4488125
default of credit card clients_12,DecisionTree,impute_standard,0.0,0.0,0.4009749999999999
default of credit card clients_13,DecisionTree,impute_standard,0.0,0.0,0.3495250000000001
default of credit card clients_14,DecisionTree,impute_standard,0.0,0.0,0.2998
default of credit card clients_15,DecisionTree,impute_standard,0.0,0.0,0.2509625
default of credit card clients_16,DecisionTree,impute_standard,0.0,0.0,0.1990375
default of credit card clients_17,DecisionTree,impute_standard,0.0,0.0,0.1501
default of credit card clients_18,DecisionTree,impute_standard,0.0,0.0,0.0998
default of credit card clients_19,DecisionTree,impute_standard,0.0,0.0,0.0505124999999999
default of credit card clients_20,DecisionTree,impute_standard,0.0,0.0,0.50025
default of credit card clients_21,DecisionTree,impute_standard,0.0,0.0,0.448975
default of credit card clients_22,DecisionTree,impute_standard,0.0,0.0,0.398275
default of credit card clients_23,DecisionTree,impute_standard,0.0,0.0,0.34925
default of credit card clients_24,DecisionTree,impute_standard,0.0,0.0,0.29925
default of credit card clients_25,DecisionTree,impute_standard,0.0,0.0,0.24895
default of credit card clients_26,DecisionTree,impute_standard,0.0,0.0,0.1997
default of credit card clients_27,DecisionTree,impute_standard,0.0,0.0,0.1504499999999999
default of credit card clients_28,DecisionTree,impute_standard,0.0,0.0,0.0997875
default of credit card clients_29,DecisionTree,impute_standard,0.0,0.0,0.0499375
default of credit card clients_0,DecisionTree,impute_mean,-1.761244036080356e-05,0.007663117304738203,0.4993
default of credit card clients_1,DecisionTree,impute_mean,-4.42090941810136e-06,0.008364584260342567,0.4484625
default of credit card clients_2,DecisionTree,impute_mean,2.0107425416360236e-05,0.005853060702584255,0.40035
default of credit card clients_3,DecisionTree,impute_mean,-1.9441249377472047e-05,0.0062134384258635805,0.3504624999999999
default of credit card clients_4,DecisionTree,impute_mean,-3.4543701268319182e-06,0.003964257029253134,0.3001999999999999
default of credit card clients_5,DecisionTree,impute_mean,-3.42852650359049e-06,0.00347750044212907,0.2489875
default of credit card clients_6,DecisionTree,impute_mean,-1.7690140734050175e-05,0.0005705355919546542,0.1999125
default of credit card clients_7,DecisionTree,impute_mean,8.464151925346997e-06,-0.005015556678982512,0.1491624999999999
default of credit card clients_8,DecisionTree,impute_mean,-3.539824941389824e-06,-0.003971267680435088,0.100275
default of credit card clients_9,DecisionTree,impute_mean,0.0,-0.003735916964253226,0.0491249999999999
default of credit card clients_10,DecisionTree,impute_mean,-4.6255411255247125e-05,-0.000508654239731616,0.50275
default of credit card clients_11,DecisionTree,impute_mean,-2.753328857063586e-05,-0.0006240702127994086,0.4488125
default of credit card clients_12,DecisionTree,impute_mean,-9.064596912899958e-05,-0.0005953740318641534,0.4009749999999999
default of credit card clients_13,DecisionTree,impute_mean,-8.202717747463062e-05,-0.00039449774034515817,0.3495250000000001
default of credit card clients_14,DecisionTree,impute_mean,-0.000187557807967087,-0.0005977576582230685,0.2998
default of credit card clients_15,DecisionTree,impute_mean,-0.00030927632749744305,-0.0005698825232536889,0.2509625
default of credit card clients_16,DecisionTree,impute_mean,-0.0002342542165492123,-0.0006599233615357461,0.1990375
default of credit card clients_17,DecisionTree,impute_mean,-9.646565292320552e-05,-0.00052889203668964,0.1501
default of credit card clients_18,DecisionTree,impute_mean,1.0944137244228713e-06,-0.00029143144279780866,0.0998
default of credit card clients_19,DecisionTree,impute_mean,-0.00010219809631029086,-0.00032678024047016395,0.0505124999999999
default of credit card clients_20,DecisionTree,impute_mean,5.395867691881939e-06,-0.0005446272107837974,0.50025
default of credit card clients_21,DecisionTree,impute_mean,-7.902225708567023e-05,-0.0006538726410628502,0.448975
default of credit card clients_22,DecisionTree,impute_mean,4.274193880837718e-05,0.00034731924904697186,0.398275
default of credit card clients_23,DecisionTree,impute_mean,-1.4317850964395973e-05,0.00012889798377113681,0.34925
default of credit card clients_24,DecisionTree,impute_mean,-2.9197184364671003e-05,-0.00022618591247737082,0.29925
