name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,Sex,4177,0.4453,0.3638,1.2095,0.0013,0.665,1.0956,1.6306,1.0,0.0,nan,nan,1.0,1.0,SVC,0.1589360232343997,0.14976953326773917,0.15099133385462438,0.14916930676999873,0.14978472166716075,0.167465041566476,0.15920938957970243,0.14976953326773917
abalone,Sex,4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.20901026790850102,0.21123955487734739,0.20659293111948224,0.2035301986297639,0.2035301986297639,0.21970249929795477,0.21063278972517185,0.21123955487734739
abalone,Sex,4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.21930755788359163,0.21364121532217026,0.2173751618516819,0.22089389354685532,0.22282230583218016,0.22238596653849915,0.22662300269332536,0.21364121532217026
abalone,Sex,4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,nan,nan,1.0,1.0,KNN,0.1861474625929299,0.1928354931982302,0.1802623399461584,0.18672157550065893,0.18827417151527207,0.1940833221923475,0.1938046667430032,0.1928354931982302
abalone,Sex,4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.2286318332525916,0.2230751338593781,0.2102466537748336,0.2127048812770433,0.21157608020078178,0.22802623205491981,0.21967544829539853,0.22380522344326828
abalone,Sex,4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,nan,nan,1.0,1.0,SVC,0.1722402432409612,0.14822980669329963,0.1517359649946594,0.16513800463632344,0.1622949831911688,0.15690837671818886,0.16819135693221082,0.14822980669329963
abalone,Sex,4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.20792371759161088,0.21131355469776597,0.21736180690649215,0.20881033169440838,0.20904152234923373,0.21598977856995155,0.2145995858878082,0.21131355469776597
abalone,Sex,4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.22785544034817878,0.2194164201256555,0.2206945520239457,0.2218231835021637,0.22299727327322882,0.22768299161128713,0.2272247163069156,0.2194164201256555
abalone,Sex,4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,nan,nan,1.0,1.0,KNN,0.20016073434055792,0.19889510341355088,0.19362761411511473,0.1995539931338423,0.20004083330400746,0.19913238655125426,0.19926151240261186,0.19889510341355088
abalone,Sex,4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.21701868653637194,0.2135440832549192,0.21197764271729927,0.2141337500144406,0.21296881744400956,0.21563529147406915,0.2178736734676796,0.21636719149934697
abalone,Sex,4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,nan,nan,1.0,1.0,SVC,0.16742571287285882,0.1623574662008243,0.157121438570944,0.17915830007448996,0.17468474987267574,0.16021902827589277,0.1617949625502067,0.1623574662008243
abalone,Sex,4177,0.2945,0.356,1.1502,0.001,0.6658,1.097,11.2413,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.20685692291850769,0.20940770549040597,0.21632983820313853,0.20751861692102153,0.20749644358572425,0.2154890283704759,0.21021232163957962,0.20940770549040597
abalone,Sex,4177,0.2945,0.356,1.1502,0.001,0.6658,1.097,11.2413,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.22117043028546304,0.21560432322514644,0.2243166910553913,0.22154347347859094,0.2210062492552432,0.2236361959252722,0.22597876425760033,0.21560432322514644
abalone,Sex,4177,0.2945,0.356,1.1502,0.001,0.6658,1.097,11.2413,1.0,0.0,nan,nan,1.0,1.0,KNN,0.20173362818829704,0.1910478035937387,0.1982884391377884,0.1895878101212763,0.1886674568124931,0.19676855419817335,0.1959757614243679,0.1910478035937387
abalone,Sex,4177,0.2945,0.356,1.1502,0.001,0.6658,1.097,11.2413,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.22379924795229347,0.2132911806981788,0.2173080635791695,0.21644985421722843,0.21576925662742036,0.217160689868184,0.2198289618187455,0.2159460041300888
abalone,Sex,4177,0.2945,0.356,1.1502,0.001,0.6658,1.097,11.2413,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.2945,0.356,1.1502,0.001,0.6658,1.097,11.2413,1.0,0.0,nan,nan,1.0,1.0,SVC,0.17420275019116233,0.1621561909938346,0.16831223677919224,0.15974157576892223,0.15945743830895676,0.17116437048645733,0.17854942675312185,0.1621561909938346
abalone,Sex,4177,0.2535,0.3688,1.2182,0.001,0.6647,1.0953,1.782,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.20154947680460059,0.2050364626223815,0.20473481949274888,0.20920843301464706,0.20920843301464706,0.21096391911706194,0.2126747194314392,0.2050364626223815
abalone,Sex,4177,0.2535,0.3688,1.2182,0.001,0.6647,1.0953,1.782,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.2170866323735059,0.21415473940091004,0.2159414214678424,0.22035270137549118,0.22035270137549118,0.22116536542123696,0.22111590949708654,0.21415473940091004
abalone,Sex,4177,0.2535,0.3688,1.2182,0.001,0.6647,1.0953,1.782,1.0,0.0,nan,nan,1.0,1.0,KNN,0.20021156013759367,0.19951169236061134,0.18899769820330525,0.1954390573876944,0.1954390573876944,0.20002964990422775,0.2003892691610495,0.19951169236061134
abalone,Sex,4177,0.2535,0.3688,1.2182,0.001,0.6647,1.0953,1.782,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.21632053731734507,0.22347263759406766,0.212236857136791,0.21487631132866672,0.21593048250688346,0.21866946788043087,0.22099307707304153,0.2194259899792852
abalone,Sex,4177,0.2535,0.3688,1.2182,0.001,0.6647,1.0953,1.782,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.2535,0.3688,1.2182,0.001,0.6647,1.0953,1.782,1.0,0.0,nan,nan,1.0,1.0,SVC,0.17296639764587485,0.15175248503200944,0.16195961760163258,0.15520617473279336,0.15520617473279336,0.1494404714188493,0.16493500301540015,0.15175248503200944
abalone,Sex,4177,0.1944,0.3685,1.1776,0.0009,0.665,1.0958,2.1222,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.20924497557940647,0.20657970923383312,0.21370374261909203,0.21001349072884284,0.21001349072884284,0.21454657709521782,0.21672901993557386,0.20657970923383312
abalone,Sex,4177,0.1944,0.3685,1.1776,0.0009,0.665,1.0958,2.1222,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.21961134103404514,0.2193957060156016,0.22396636094603994,0.22676892728935244,0.22676892728935244,0.22799198668435303,0.22537630352365548,0.2193957060156016
abalone,Sex,4177,0.1944,0.3685,1.1776,0.0009,0.665,1.0958,2.1222,1.0,0.0,nan,nan,1.0,1.0,KNN,0.20034223657214348,0.19300041241734495,0.19219175587622775,0.19297820398682095,0.19297820398682095,0.19926975062444544,0.1959329038178848,0.19300041241734495
abalone,Sex,4177,0.1944,0.3685,1.1776,0.0009,0.665,1.0958,2.1222,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.22062795981335184,0.2225070839694222,0.21483883024544215,0.22034188729690524,0.220495255350331,0.22585971156166346,0.22367735426108365,0.22030515431446226
abalone,Sex,4177,0.1944,0.3685,1.1776,0.0009,0.665,1.0958,2.1222,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.1944,0.3685,1.1776,0.0009,0.665,1.0958,2.1222,1.0,0.0,nan,nan,1.0,1.0,SVC,0.1768906539430375,0.16673792863018155,0.1675060842115535,0.16140059499489542,0.16140059499489542,0.16145533572801282,0.1896551100626256,0.16673792863018155
abalone,Sex,4177,0.1513,0.3642,1.1589,0.0008,0.6654,1.0965,2.0395,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.21287025180984293,0.21294378534958486,0.21361413355630382,0.21674703795759176,0.21674703795759176,0.21797579996899258,0.21592968799750487,0.21320393670897725
abalone,Sex,4177,0.1513,0.3642,1.1589,0.0008,0.6654,1.0965,2.0395,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.22482109677492823,0.22587302194847828,0.22110081245556493,0.22476905749070206,0.22476905749070206,0.22590383073067632,0.22537539358945125,0.22587302194847828
abalone,Sex,4177,0.1513,0.3642,1.1589,0.0008,0.6654,1.0965,2.0395,1.0,0.0,nan,nan,1.0,1.0,KNN,0.1908571080926046,0.19612032080523917,0.18779690418227374,0.19418384081385912,0.19418384081385912,0.1950226096334997,0.205776887627979,0.19612032080523917
abalone,Sex,4177,0.1513,0.3642,1.1589,0.0008,0.6654,1.0965,2.0395,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.21886223682989803,0.22071831315306265,0.21594987819959666,0.21968299824519344,0.22207588519523597,0.22584050845636294,0.22426435629422456,0.2238989182216558
abalone,Sex,4177,0.1513,0.3642,1.1589,0.0008,0.6654,1.0965,2.0395,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.1513,0.3642,1.1589,0.0008,0.6654,1.0965,2.0395,1.0,0.0,nan,nan,1.0,1.0,SVC,0.15067977712020025,0.18145267753314243,0.15988875965662397,0.1662025273966134,0.1662025273966134,0.16213144008990338,0.1582901303030086,0.18145267753314243
abalone,Sex,4177,0.1108,0.3648,1.1732,0.0008,0.6653,1.0963,11.3345,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.2054128701080366,0.20672474523697004,0.20637549700113217,0.20625554249485079,0.20625554249485079,0.21044656918296,0.20971948152511635,0.20672474523697004
abalone,Sex,4177,0.1108,0.3648,1.1732,0.0008,0.6653,1.0963,11.3345,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.21894825818271765,0.2196718428702752,0.21941435689037644,0.22312604767481475,0.22312604767481475,0.22109494564392151,0.22509584391822104,0.2196718428702752
abalone,Sex,4177,0.1108,0.3648,1.1732,0.0008,0.6653,1.0963,11.3345,1.0,0.0,nan,nan,1.0,1.0,KNN,0.19382257261431995,0.19365147682637784,0.1876915710742098,0.19582746850135066,0.19582746850135066,0.19898349909968166,0.2053987645019559,0.19365147682637784
abalone,Sex,4177,0.1108,0.3648,1.1732,0.0008,0.6653,1.0963,11.3345,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.21310792901350073,0.2145417652942448,0.21766317833176455,0.22216262705981116,0.22079047808146188,0.22192332781284524,0.22723394049561896,0.21757773417641416
abalone,Sex,4177,0.1108,0.3648,1.1732,0.0008,0.6653,1.0963,11.3345,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.1108,0.3648,1.1732,0.0008,0.6653,1.0963,11.3345,1.0,0.0,nan,nan,1.0,1.0,SVC,0.18276950974706135,0.17645562263617193,0.16897272873377164,0.17190771209788921,0.17190771209788921,0.16767359219112965,0.17329526270556542,0.17645562263617193
abalone,Sex,4177,0.0467,0.3646,1.1579,0.0008,0.6653,1.0964,11.3612,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.20504643524701238,0.20380857527893417,0.20815345520008213,0.20697143582242597,0.20697143582242597,0.20774877120465512,0.20934854582072765,0.20414224062959263
abalone,Sex,4177,0.0467,0.3646,1.1579,0.0008,0.6653,1.0964,11.3612,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.2126403038848378,0.220713511888301,0.2188823200040943,0.21988441724433694,0.21998198025586385,0.22061169703949118,0.2196640155994255,0.2211662222682477
abalone,Sex,4177,0.0467,0.3646,1.1579,0.0008,0.6653,1.0964,11.3612,1.0,0.0,nan,nan,1.0,1.0,KNN,0.1922949156242715,0.19418297589083344,0.2017267914228249,0.19849519953459394,0.19640496590871198,0.1876556462495889,0.19233432353712382,0.18997219459133696
