name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,Sex,4177,0.4913,0.3699,1.1927,0.0014,0.6649,1.0956,1.2493,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.2130581609060644,0.20929311963869973,0.21023173469577433,0.20863081311552775,0.20863081311552775,0.21102853862686385,0.2102212870027893,0.20932063885125654
abalone,Sex,4177,0.4913,0.3699,1.1927,0.0014,0.6649,1.0956,1.2493,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.22102002332280263,0.2184944554888929,0.2176916007475972,0.21482662296482913,0.21482662296482913,0.22164999351694628,0.21927733303102026,0.2184944554888929
abalone,Sex,4177,0.4913,0.3699,1.1927,0.0014,0.6649,1.0956,1.2493,1.0,0.0,nan,nan,1.0,1.0,KNN,0.1959755378241822,0.19544136145292412,0.18424125948817097,0.18963958722283047,0.18963958722283047,0.19688041185815425,0.1886734694217462,0.19544136145292412
abalone,Sex,4177,0.4913,0.3699,1.1927,0.0014,0.6649,1.0956,1.2493,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.21150595772427067,0.2144348714681862,0.2087944969566075,0.20942550698467927,0.20973258846185855,0.2220336193157069,0.22207083221433627,0.2161911886401856
abalone,Sex,4177,0.4913,0.3699,1.1927,0.0014,0.6649,1.0956,1.2493,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.4913,0.3699,1.1927,0.0014,0.6649,1.0956,1.2493,1.0,0.0,nan,nan,1.0,1.0,SVC,0.16544197636366215,0.15289894487914787,0.15569174676351286,0.17040580554369267,0.17040580554369267,0.13164443278604776,0.14392684594957234,0.15289894487914787
abalone,Sex,4177,0.4388,0.3626,1.1471,0.0013,0.6657,1.0967,4.3582,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.2125168836877513,0.21299146784310305,0.20573705267810416,0.20724950523260854,0.20724950523260854,0.21395462485793218,0.20822132643242047,0.21299146784310305
abalone,Sex,4177,0.4388,0.3626,1.1471,0.0013,0.6657,1.0967,4.3582,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.21629210680861,0.21750160948573888,0.22078627916285498,0.21936377171883198,0.21936377171883198,0.22440027529867154,0.22446459180371217,0.21750160948573888
abalone,Sex,4177,0.4388,0.3626,1.1471,0.0013,0.6657,1.0967,4.3582,1.0,0.0,nan,nan,1.0,1.0,KNN,0.19117163410096227,0.18590635586482843,0.1797442189269677,0.18382681790021418,0.18382681790021418,0.19744481275712572,0.19009232292836706,0.18590635586482843
abalone,Sex,4177,0.4388,0.3626,1.1471,0.0013,0.6657,1.0967,4.3582,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.2181507920985562,0.2108408900198163,0.2140111136362283,0.21537101508933632,0.21873361721032256,0.2180588013155384,0.22097621350296465,0.2093643799223874
abalone,Sex,4177,0.4388,0.3626,1.1471,0.0013,0.6657,1.0967,4.3582,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,Sex,4177,0.4388,0.3626,1.1471,0.0013,0.6657,1.0967,4.3582,1.0,0.0,nan,nan,1.0,1.0,SVC,0.17515909496429316,0.1566702009849486,0.15427280672812416,0.16330850135488245,0.16330850135488245,0.17430972989551,0.16060073992547552,0.1566702009849486
abalone,Sex,4177,0.4,0.3643,1.1484,0.0012,0.6655,1.0965,1.2283,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.2098209784685246,0.21327250944458775,0.20738421766698723,0.20245024518065094,0.20245024518065094,0.21303022713915826,0.20832907368937736,0.21327250944458775
abalone,Sex,4177,0.4,0.3643,1.1484,0.0012,0.6655,1.0965,1.2283,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.2212793255399224,0.21480451897888977,0.2184771144156908,0.2116360326974349,0.2116360326974349,0.22420147194036713,0.2213328353103796,0.21480451897888977
