name,perc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
cp,50,0.27167802847166667,0.27167802847166667,0.27167802847166667,0.27167802847166667,0.27167802847166667,0.27167802847166667,0.27297609619252183,0.27297609619252183,0.27297609619252183,0.27297609619252183,0.27297609619252183,0.27297609619252183,0.2755207524042428,0.2755207524042428,0.2755207524042428,0.2755207524042428,0.2755207524042428,0.2755207524042428,0.2809910140434644,0.2809910140434644,0.2809910140434644,0.2809910140434644,0.2809910140434644,0.2809910140434644,0.28410099222066076,0.28410099222066076,0.28410099222066076,0.28410099222066076,0.28410099222066076,0.28410099222066076,0.2970529630908747,0.2970529630908747,0.2970529630908747,0.2970529630908747,0.2970529630908747
thal,50,0.2865050846267623,0.2865050846267623,0.2865050846267623,0.2865050846267623,0.2865050846267623,0.2865050846267623,0.28791408879552005,0.28791408879552005,0.28791408879552005,0.28791408879552005,0.28791408879552005,0.28791408879552005,0.29005651773873065,0.29005651773873065,0.29005651773873065,0.29005651773873065,0.29005651773873065,0.29005651773873065,0.29583214626130794,0.29583214626130794,0.29583214626130794,0.29583214626130794,0.29583214626130794,0.29583214626130794,0.29788528567031436,0.29788528567031436,0.29788528567031436,0.29788528567031436,0.29788528567031436,0.29788528567031436,0.3115180828627713,0.3115180828627713,0.3115180828627713,0.3115180828627713,0.3115180828627713
cp,60,0.26814931875492487,0.26814931875492487,0.26814931875492487,0.26814931875492487,0.26814931875492487,0.26814931875492487,0.26912824473818,0.26912824473818,0.26912824473818,0.26912824473818,0.26912824473818,0.26912824473818,0.2726005877452563,0.2726005877452563,0.2726005877452563,0.2726005877452563,0.2726005877452563,0.2726005877452563,0.27504780072586743,0.27504780072586743,0.27504780072586743,0.27504780072586743,0.27504780072586743,0.27504780072586743,0.2835931906731416,0.2835931906731416,0.2835931906731416,0.2835931906731416,0.2835931906731416,0.2835931906731416,0.3028251280234562,0.3028251280234562,0.3028251280234562,0.3028251280234562,0.3028251280234562
thal,60,0.33469675027792956,0.33469675027792956,0.33469675027792956,0.33469675027792956,0.33469675027792956,0.33469675027792956,0.33476489607466864,0.33476489607466864,0.33476489607466864,0.33476489607466864,0.33476489607466864,0.33476489607466864,0.3389675998232423,0.3389675998232423,0.3389675998232423,0.3389675998232423,0.3389675998232423,0.3389675998232423,0.339635278063681,0.339635278063681,0.339635278063681,0.339635278063681,0.339635278063681,0.339635278063681,0.350280840848363,0.350280840848363,0.350280840848363,0.350280840848363,0.350280840848363,0.350280840848363,0.36842090600848965,0.36842090600848965,0.36842090600848965,0.36842090600848965,0.36842090600848965
cp,70,0.2631051025841652,0.2631051025841652,0.2631051025841652,0.2631051025841652,0.2631051025841652,0.2631051025841652,0.2649473745107733,0.2649473745107733,0.2649473745107733,0.2649473745107733,0.2649473745107733,0.2649473745107733,0.26649804098787655,0.26649804098787655,0.26649804098787655,0.26649804098787655,0.26649804098787655,0.26649804098787655,0.2725388623957621,0.2725388623957621,0.2725388623957621,0.2725388623957621,0.2725388623957621,0.2725388623957621,0.28648923879838717,0.28648923879838717,0.28648923879838717,0.28648923879838717,0.28648923879838717,0.28648923879838717,0.3089158027825992,0.3089158027825992,0.3089158027825992,0.3089158027825992,0.3089158027825992
thal,70,0.3554804849099442,0.3554804849099442,0.3554804849099442,0.3554804849099442,0.3554804849099442,0.3554804849099442,0.35666532541150187,0.35666532541150187,0.35666532541150187,0.35666532541150187,0.35666532541150187,0.35666532541150187,0.35830321070363147,0.35830321070363147,0.35830321070363147,0.35830321070363147,0.35830321070363147,0.35830321070363147,0.3662020624713944,0.3662020624713944,0.3662020624713944,0.3662020624713944,0.3662020624713944,0.3662020624713944,0.37935515244912155,0.37935515244912155,0.37935515244912155,0.37935515244912155,0.37935515244912155,0.37935515244912155,0.38906384324888765,0.38906384324888765,0.38906384324888765,0.38906384324888765,0.38906384324888765
cp,80,0.25874892701192287,0.25874892701192287,0.25874892701192287,0.25874892701192287,0.25874892701192287,0.25874892701192287,0.25933389633691173,0.25933389633691173,0.25933389633691173,0.25933389633691173,0.25933389633691173,0.25933389633691173,0.2633843401764784,0.2633843401764784,0.2633843401764784,0.2633843401764784,0.2633843401764784,0.2633843401764784,0.273960501907879,0.273960501907879,0.273960501907879,0.273960501907879,0.273960501907879,0.273960501907879,0.29072385136340795,0.29072385136340795,0.29072385136340795,0.29072385136340795,0.29072385136340795,0.29072385136340795,0.3043611458966924,0.3043611458966924,0.3043611458966924,0.3043611458966924,0.3043611458966924
thal,80,0.2949937285133045,0.2949937285133045,0.2949937285133045,0.2949937285133045,0.2949937285133045,0.2949937285133045,0.2955556884021159,0.2955556884021159,0.2955556884021159,0.2955556884021159,0.2955556884021159,0.2955556884021159,0.30066094212068073,0.30066094212068073,0.30066094212068073,0.30066094212068073,0.30066094212068073,0.30066094212068073,0.31139413973273766,0.31139413973273766,0.31139413973273766,0.31139413973273766,0.31139413973273766,0.31139413973273766,0.32743120759750044,0.32743120759750044,0.32743120759750044,0.32743120759750044,0.32743120759750044,0.32743120759750044,0.3278404027060051,0.3278404027060051,0.3278404027060051,0.3278404027060051,0.3278404027060051
cp,90,0.2525939423769894,0.2525939423769894,0.2525939423769894,0.2525939423769894,0.2525939423769894,0.2525939423769894,0.2547959367686147,0.2547959367686147,0.2547959367686147,0.2547959367686147,0.2547959367686147,0.2547959367686147,0.2621661102501107,0.2621661102501107,0.2621661102501107,0.2621661102501107,0.2621661102501107,0.2621661102501107,0.2756466239054558,0.2756466239054558,0.2756466239054558,0.2756466239054558,0.2756466239054558,0.2756466239054558,0.29514858108287245,0.29514858108287245,0.29514858108287245,0.29514858108287245,0.29514858108287245,0.29514858108287245,0.2967843609590184,0.2967843609590184,0.2967843609590184,0.2967843609590184,0.2967843609590184
thal,90,0.2959415122358072,0.2959415122358072,0.2959415122358072,0.2959415122358072,0.2959415122358072,0.2959415122358072,0.2992043814223352,0.2992043814223352,0.2992043814223352,0.2992043814223352,0.2992043814223352,0.2992043814223352,0.30703457273342005,0.30703457273342005,0.30703457273342005,0.30703457273342005,0.30703457273342005,0.30703457273342005,0.32066969666689793,0.32066969666689793,0.32066969666689793,0.32066969666689793,0.32066969666689793,0.32066969666689793,0.328531808788771,0.328531808788771,0.328531808788771,0.328531808788771,0.328531808788771,0.328531808788771,0.33558552467181413,0.33558552467181413,0.33558552467181413,0.33558552467181413,0.33558552467181413
