name,perc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
CustomerAge,50,0.13890987311681902,0.13890987311681902,0.13890987311681902,0.13890987311681902,0.13890987311681902,0.13890987311681902,0.1397432024526748,0.1397432024526748,0.1397432024526748,0.1397432024526748,0.1397432024526748,0.1397432024526748,0.15013910327626268,0.15013910327626268,0.15013910327626268,0.15013910327626268,0.15013910327626268,0.15013910327626268,0.15135936844568376,0.15135936844568376,0.15135936844568376,0.15135936844568376,0.15135936844568376,0.15135936844568376,0.15173458883950197,0.15173458883950197,0.15173458883950197,0.15173458883950197,0.15173458883950197,0.15173458883950197,0.15220229924648165,0.15220229924648165,0.15220229924648165,0.15220229924648165,0.15220229924648165
CustomerSatisfaction,50,0.12869745982558856,0.12869745982558856,0.12869745982558856,0.12869745982558856,0.12869745982558856,0.12869745982558856,0.12953492295023417,0.12953492295023417,0.12953492295023417,0.12953492295023417,0.12953492295023417,0.12953492295023417,0.14006567238268974,0.14006567238268974,0.14006567238268974,0.14006567238268974,0.14006567238268974,0.14006567238268974,0.1412946558077216,0.1412946558077216,0.1412946558077216,0.1412946558077216,0.1412946558077216,0.1412946558077216,0.14166864958644143,0.14166864958644143,0.14166864958644143,0.14166864958644143,0.14166864958644143,0.14166864958644143,0.1421362101717516,0.1421362101717516,0.1421362101717516,0.1421362101717516,0.1421362101717516
CustomerAge,60,0.13865709610490462,0.13865709610490462,0.13865709610490462,0.13865709610490462,0.13865709610490462,0.13865709610490462,0.13962038009135425,0.13962038009135425,0.13962038009135425,0.13962038009135425,0.13962038009135425,0.13962038009135425,0.14975906475162137,0.14975906475162137,0.14975906475162137,0.14975906475162137,0.14975906475162137,0.14975906475162137,0.1511112651519363,0.1511112651519363,0.1511112651519363,0.1511112651519363,0.1511112651519363,0.1511112651519363,0.1516146257056693,0.1516146257056693,0.1516146257056693,0.1516146257056693,0.1516146257056693,0.1516146257056693,0.15220935888029452,0.15220935888029452,0.15220935888029452,0.15220935888029452,0.15220935888029452
CustomerSatisfaction,60,0.12864798825112211,0.12864798825112211,0.12864798825112211,0.12864798825112211,0.12864798825112211,0.12864798825112211,0.12961571870554855,0.12961571870554855,0.12961571870554855,0.12961571870554855,0.12961571870554855,0.12961571870554855,0.13988577152451465,0.13988577152451465,0.13988577152451465,0.13988577152451465,0.13988577152451465,0.13988577152451465,0.14124698854143936,0.14124698854143936,0.14124698854143936,0.14124698854143936,0.14124698854143936,0.14124698854143936,0.1417495348129072,0.1417495348129072,0.1417495348129072,0.1417495348129072,0.1417495348129072,0.1417495348129072,0.14234443649585182,0.14234443649585182,0.14234443649585182,0.14234443649585182,0.14234443649585182
CustomerAge,70,0.13844036738273746,0.13844036738273746,0.13844036738273746,0.13844036738273746,0.13844036738273746,0.13844036738273746,0.1395336025455276,0.1395336025455276,0.1395336025455276,0.1395336025455276,0.1395336025455276,0.1395336025455276,0.14941456783903373,0.14941456783903373,0.14941456783903373,0.14941456783903373,0.14941456783903373,0.14941456783903373,0.15089839433165475,0.15089839433165475,0.15089839433165475,0.15089839433165475,0.15089839433165475,0.15089839433165475,0.151529918628599,0.151529918628599,0.151529918628599,0.151529918628599,0.151529918628599,0.151529918628599,0.15225196620673254,0.15225196620673254,0.15225196620673254,0.15225196620673254,0.15225196620673254
CustomerSatisfaction,70,0.12859943502730464,0.12859943502730464,0.12859943502730464,0.12859943502730464,0.12859943502730464,0.12859943502730464,0.1296974298500989,0.1296974298500989,0.1296974298500989,0.1296974298500989,0.1296974298500989,0.1296974298500989,0.13970678031508543,0.13970678031508543,0.13970678031508543,0.13970678031508543,0.13970678031508543,0.13970678031508543,0.1412000418966214,0.1412000418966214,0.1412000418966214,0.1412000418966214,0.1412000418966214,0.1412000418966214,0.14183114586488688,0.14183114586488688,0.14183114586488688,0.14183114586488688,0.14183114586488688,0.14183114586488688,0.1425535667474781,0.1425535667474781,0.1425535667474781,0.1425535667474781,0.1425535667474781
CustomerAge,80,0.13824009834803297,0.13824009834803297,0.13824009834803297,0.13824009834803297,0.13824009834803297,0.13824009834803297,0.13946328506497585,0.13946328506497585,0.13946328506497585,0.13946328506497585,0.13946328506497585,0.13946328506497585,0.14908630249216204,0.14908630249216204,0.14908630249216204,0.14908630249216204,0.14908630249216204,0.14908630249216204,0.15070209644609545,0.15070209644609545,0.15070209644609545,0.15070209644609545,0.15070209644609545,0.15070209644609545,0.15146178415916334,0.15146178415916334,0.15146178415916334,0.15146178415916334,0.15146178415916334,0.15146178415916334,0.15231081374649857,0.15231081374649857,0.15231081374649857,0.15231081374649857,0.15231081374649857
CustomerSatisfaction,80,0.12855648432827382,0.12855648432827382,0.12855648432827382,0.12855648432827382,0.12855648432827382,0.12855648432827382,0.12978473826171955,0.12978473826171955,0.12978473826171955,0.12978473826171955,0.12978473826171955,0.12978473826171955,0.1395333155128745,0.1395333155128745,0.1395333155128745,0.1395333155128745,0.1395333155128745,0.1395333155128745,0.1411592105285906,0.1411592105285906,0.1411592105285906,0.1411592105285906,0.1411592105285906,0.1411592105285906,0.1419188545817166,0.1419188545817166,0.1419188545817166,0.1419188545817166,0.1419188545817166,0.1419188545817166,0.14276820677710667,0.14276820677710667,0.14276820677710667,0.14276820677710667,0.14276820677710667
CustomerAge,90,0.1380711390389131,0.1380711390389131,0.1380711390389131,0.1380711390389131,0.1380711390389131,0.1380711390389131,0.13942427392366896,0.13942427392366896,0.13942427392366896,0.13942427392366896,0.13942427392366896,0.13942427392366896,0.14878891139914885,0.14878891139914885,0.14878891139914885,0.14878891139914885,0.14878891139914885,0.14878891139914885,0.15053566881182867,0.15053566881182867,0.15053566881182867,0.15053566881182867,0.15053566881182867,0.15053566881182867,0.15142355033068944,0.15142355033068944,0.15142355033068944,0.15142355033068944,0.15142355033068944,0.15142355033068944,0.15240053462112424,0.15240053462112424,0.15240053462112424,0.15240053462112424,0.15240053462112424
CustomerSatisfaction,90,0.12857587088700062,0.12857587088700062,0.12857587088700062,0.12857587088700062,0.12857587088700062,0.12857587088700062,0.12993436393511115,0.12993436393511115,0.12993436393511115,0.12993436393511115,0.12993436393511115,0.12993436393511115,0.13942134335934386,0.13942134335934386,0.13942134335934386,0.13942134335934386,0.13942134335934386,0.13942134335934386,0.1411791069706746,0.1411791069706746,0.1411791069706746,0.1411791069706746,0.1411791069706746,0.1411791069706746,0.1420673187063145,0.1420673187063145,0.1420673187063145,0.1420673187063145,0.1420673187063145,0.1420673187063145,0.14304431110090388,0.14304431110090388,0.14304431110090388,0.14304431110090388,0.14304431110090388
