0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.21214661396272594,0.21214661396272594,0.21214661396272594,0.21214661396272594,0.21214661396272594,0.21214661396272594,0.21214661396272594,0.22473445277713888,0.22473445277713888,0.22473445277713888,0.22473445277713888,0.22473445277713888,0.22473445277713888,0.22473445277713888,0.23242455422530217,0.23242455422530217,0.23242455422530217,0.23242455422530217,0.23242455422530217,0.23242455422530217,0.23242455422530217,0.23307949499217195,0.23307949499217195,0.23307949499217195,0.23307949499217195,0.23307949499217195,0.23307949499217195,0.23307949499217195,0.2487918670932392,0.2487918670932392,0.2487918670932392,0.2487918670932392,0.2487918670932392,0.2487918670932392,0.2487918670932392
0.12410861849696597,0.12410861849696597,0.12410861849696597,0.12410861849696597,0.12410861849696597,0.12410861849696597,0.12410861849696597,0.13229311608665895,0.13229311608665895,0.13229311608665895,0.13229311608665895,0.13229311608665895,0.13229311608665895,0.13229311608665895,0.1478619685065674,0.1478619685065674,0.1478619685065674,0.1478619685065674,0.1478619685065674,0.1478619685065674,0.1478619685065674,0.15118525389181214,0.15118525389181214,0.15118525389181214,0.15118525389181214,0.15118525389181214,0.15118525389181214,0.15118525389181214,0.16978257883871128,0.16978257883871128,0.16978257883871128,0.16978257883871128,0.16978257883871128,0.16978257883871128,0.16978257883871128
0.11540231623577657,0.11540231623577657,0.11540231623577657,0.11540231623577657,0.11540231623577657,0.11540231623577657,0.11540231623577657,0.12375248937947092,0.12375248937947092,0.12375248937947092,0.12375248937947092,0.12375248937947092,0.12375248937947092,0.12375248937947092,0.13976847628638323,0.13976847628638323,0.13976847628638323,0.13976847628638323,0.13976847628638323,0.13976847628638323,0.13976847628638323,0.1427622814175844,0.1427622814175844,0.1427622814175844,0.1427622814175844,0.1427622814175844,0.1427622814175844,0.1427622814175844,0.16176179145516079,0.16176179145516079,0.16176179145516079,0.16176179145516079,0.16176179145516079,0.16176179145516079,0.16176179145516079
0.22369618626402232,0.22369618626402232,0.22369618626402232,0.22369618626402232,0.22369618626402232,0.22369618626402232,0.22369618626402232,0.23352574113880864,0.23352574113880864,0.23352574113880864,0.23352574113880864,0.23352574113880864,0.23352574113880864,0.23352574113880864,0.24441173641443914,0.24441173641443914,0.24441173641443914,0.24441173641443914,0.24441173641443914,0.24441173641443914,0.24441173641443914,0.24655523911239552,0.24655523911239552,0.24655523911239552,0.24655523911239552,0.24655523911239552,0.24655523911239552,0.24655523911239552,0.2635123952758115,0.2635123952758115,0.2635123952758115,0.2635123952758115,0.2635123952758115,0.2635123952758115,0.2635123952758115
0.1414900499757895,0.1414900499757895,0.1414900499757895,0.1414900499757895,0.1414900499757895,0.1414900499757895,0.1414900499757895,0.14514080795614925,0.14514080795614925,0.14514080795614925,0.14514080795614925,0.14514080795614925,0.14514080795614925,0.14514080795614925,0.16523631276235418,0.16523631276235418,0.16523631276235418,0.16523631276235418,0.16523631276235418,0.16523631276235418,0.16523631276235418,0.17288312898730418,0.17288312898730418,0.17288312898730418,0.17288312898730418,0.17288312898730418,0.17288312898730418,0.17288312898730418,0.19263705506725592,0.19263705506725592,0.19263705506725592,0.19263705506725592,0.19263705506725592,0.19263705506725592,0.19263705506725592
0.11986181855596012,0.11986181855596012,0.11986181855596012,0.11986181855596012,0.11986181855596012,0.11986181855596012,0.11986181855596012,0.12823802251718863,0.12823802251718863,0.12823802251718863,0.12823802251718863,0.12823802251718863,0.12823802251718863,0.12823802251718863,0.14455653458982243,0.14455653458982243,0.14455653458982243,0.14455653458982243,0.14455653458982243,0.14455653458982243,0.14455653458982243,0.14727671956491006,0.14727671956491006,0.14727671956491006,0.14727671956491006,0.14727671956491006,0.14727671956491006,0.14727671956491006,0.16641480765044658,0.16641480765044658,0.16641480765044658,0.16641480765044658,0.16641480765044658,0.16641480765044658,0.16641480765044658
0.23588487702256022,0.23588487702256022,0.23588487702256022,0.23588487702256022,0.23588487702256022,0.23588487702256022,0.23588487702256022,0.2426076412009306,0.2426076412009306,0.2426076412009306,0.2426076412009306,0.2426076412009306,0.2426076412009306,0.2426076412009306,0.2538002675886347,0.2538002675886347,0.2538002675886347,0.2538002675886347,0.2538002675886347,0.2538002675886347,0.2538002675886347,0.26137549061958043,0.26137549061958043,0.26137549061958043,0.26137549061958043,0.26137549061958043,0.26137549061958043,0.26137549061958043,0.2780772332546918,0.2780772332546918,0.2780772332546918,0.2780772332546918,0.2780772332546918,0.2780772332546918,0.2780772332546918
0.1428534580280193,0.1428534580280193,0.1428534580280193,0.1428534580280193,0.1428534580280193,0.1428534580280193,0.1428534580280193,0.14599068132992832,0.14599068132992832,0.14599068132992832,0.14599068132992832,0.14599068132992832,0.14599068132992832,0.14599068132992832,0.16386471000406566,0.16386471000406566,0.16386471000406566,0.16386471000406566,0.16386471000406566,0.16386471000406566,0.16386471000406566,0.17466237046164645,0.17466237046164645,0.17466237046164645,0.17466237046164645,0.17466237046164645,0.17466237046164645,0.17466237046164645,0.1921226072001455,0.1921226072001455,0.1921226072001455,0.1921226072001455,0.1921226072001455,0.1921226072001455,0.1921226072001455
0.12558282069538707,0.12558282069538707,0.12558282069538707,0.12558282069538707,0.12558282069538707,0.12558282069538707,0.12558282069538707,0.1299667959498002,0.1299667959498002,0.1299667959498002,0.1299667959498002,0.1299667959498002,0.1299667959498002,0.1299667959498002,0.1471369855528325,0.1471369855528325,0.1471369855528325,0.1471369855528325,0.1471369855528325,0.1471369855528325,0.1471369855528325,0.1564072093410318,0.1564072093410318,0.1564072093410318,0.1564072093410318,0.1564072093410318,0.1564072093410318,0.1564072093410318,0.17440104972044312,0.17440104972044312,0.17440104972044312,0.17440104972044312,0.17440104972044312,0.17440104972044312,0.17440104972044312
0.24507782311685156,0.24507782311685156,0.24507782311685156,0.24507782311685156,0.24507782311685156,0.24507782311685156,0.24507782311685156,0.24955471661483286,0.24955471661483286,0.24955471661483286,0.24955471661483286,0.24955471661483286,0.24955471661483286,0.24955471661483286,0.2632587007109276,0.2632587007109276,0.2632587007109276,0.2632587007109276,0.2632587007109276,0.2632587007109276,0.2632587007109276,0.27243895044574085,0.27243895044574085,0.27243895044574085,0.27243895044574085,0.27243895044574085,0.27243895044574085,0.27243895044574085,0.2895940568088753,0.2895940568088753,0.2895940568088753,0.2895940568088753,0.2895940568088753,0.2895940568088753,0.2895940568088753
