dataset,name,perc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,mean,median
pet,AgeMonths,90,16.95304421877472,16.95304421877472,16.95304421877472,16.95304421877472,16.95304421877472,16.95304421877472,16.95304421877472,17.319191814842924,17.319191814842924,17.319191814842924,17.319191814842924,17.319191814842924,17.319191814842924,17.319191814842924,17.544236219735325,17.544236219735325,17.544236219735325,17.544236219735325,17.544236219735325,17.544236219735325,17.544236219735325,18.513173442206323,18.513173442206323,18.513173442206323,18.513173442206323,18.513173442206323,18.513173442206323,18.513173442206323,18.896092505583105,18.896092505583105,18.896092505583105,18.896092505583105,18.896092505583105,18.896092505583105,18.896092505583105,17.845147640228475,17.544236219735325
weather,Temperature,50,7.192860997416065,7.192860997416065,7.192860997416065,7.192860997416065,7.192860997416065,7.192860997416065,7.192860997416065,7.98765608134627,7.98765608134627,7.98765608134627,7.98765608134627,7.98765608134627,7.98765608134627,7.98765608134627,7.9995962265574745,7.9995962265574745,7.9995962265574745,7.9995962265574745,7.9995962265574745,7.9995962265574745,7.9995962265574745,8.055929801258669,8.055929801258669,8.055929801258669,8.055929801258669,8.055929801258669,8.055929801258669,8.055929801258669,8.54982896133011,8.54982896133011,8.54982896133011,8.54982896133011,8.54982896133011,8.54982896133011,8.54982896133011,7.957174413581717,7.9995962265574745
weather,Precipitation,50,8.2137445480114,8.2137445480114,8.2137445480114,8.2137445480114,8.2137445480114,8.2137445480114,8.2137445480114,9.243898776350216,9.243898776350216,9.243898776350216,9.243898776350216,9.243898776350216,9.243898776350216,9.243898776350216,9.471262830549184,9.471262830549184,9.471262830549184,9.471262830549184,9.471262830549184,9.471262830549184,9.471262830549184,9.528374962300035,9.528374962300035,9.528374962300035,9.528374962300035,9.528374962300035,9.528374962300035,9.528374962300035,9.655505132616044,9.655505132616044,9.655505132616044,9.655505132616044,9.655505132616044,9.655505132616044,9.655505132616044,9.222557249965378,9.471262830549184
weather,AtmosphericPressure,50,9.64991709339589,9.64991709339589,9.64991709339589,9.64991709339589,9.64991709339589,9.64991709339589,9.64991709339589,10.25953580023492,10.25953580023492,10.25953580023492,10.25953580023492,10.25953580023492,10.25953580023492,10.25953580023492,10.541136323251285,10.541136323251285,10.541136323251285,10.541136323251285,10.541136323251285,10.541136323251285,10.541136323251285,10.732100712104959,10.732100712104959,10.732100712104959,10.732100712104959,10.732100712104959,10.732100712104959,10.732100712104959,10.785738874830285,10.785738874830285,10.785738874830285,10.785738874830285,10.785738874830285,10.785738874830285,10.785738874830285,10.393685760763464,10.541136323251285
weather,Temperature,60,8.394975385767125,8.394975385767125,8.394975385767125,8.394975385767125,8.394975385767125,8.394975385767125,8.394975385767125,9.27413566028514,9.27413566028514,9.27413566028514,9.27413566028514,9.27413566028514,9.27413566028514,9.27413566028514,9.300268462490866,9.300268462490866,9.300268462490866,9.300268462490866,9.300268462490866,9.300268462490866,9.300268462490866,9.408053763853935,9.408053763853935,9.408053763853935,9.408053763853935,9.408053763853935,9.408053763853935,9.408053763853935,9.586082225568125,9.586082225568125,9.586082225568125,9.586082225568125,9.586082225568125,9.586082225568125,9.586082225568125,9.192703099593038,9.300268462490866
weather,Precipitation,60,9.59329653862455,9.59329653862455,9.59329653862455,9.59329653862455,9.59329653862455,9.59329653862455,9.59329653862455,10.28644379860131,10.28644379860131,10.28644379860131,10.28644379860131,10.28644379860131,10.28644379860131,10.28644379860131,10.796851647308484,10.796851647308484,10.796851647308484,10.796851647308484,10.796851647308484,10.796851647308484,10.796851647308484,10.865393382839235,10.865393382839235,10.865393382839235,10.865393382839235,10.865393382839235,10.865393382839235,10.865393382839235,10.943236887247705,10.943236887247705,10.943236887247705,10.943236887247705,10.943236887247705,10.943236887247705,10.943236887247705,10.497044450924248,10.796851647308484
weather,AtmosphericPressure,60,9.867578990823635,9.867578990823635,9.867578990823635,9.867578990823635,9.867578990823635,9.867578990823635,9.867578990823635,10.892666848057896,10.892666848057896,10.892666848057896,10.892666848057896,10.892666848057896,10.892666848057896,10.892666848057896,11.05008716804292,11.05008716804292,11.05008716804292,11.05008716804292,11.05008716804292,11.05008716804292,11.05008716804292,11.141191084556505,11.141191084556505,11.141191084556505,11.141191084556505,11.141191084556505,11.141191084556505,11.141191084556505,11.341014914718455,11.341014914718455,11.341014914718455,11.341014914718455,11.341014914718455,11.341014914718455,11.341014914718455,10.858507801239886,11.05008716804292
weather,Temperature,70,9.411694649985334,9.411694649985334,9.411694649985334,9.411694649985334,9.411694649985334,9.411694649985334,9.411694649985334,9.630082513289274,9.630082513289274,9.630082513289274,9.630082513289274,9.630082513289274,9.630082513289274,9.630082513289274,9.70805261529796,9.70805261529796,9.70805261529796,9.70805261529796,9.70805261529796,9.70805261529796,9.70805261529796,9.919170115318416,9.919170115318416,9.919170115318416,9.919170115318416,9.919170115318416,9.919170115318416,9.919170115318416,10.156070472631171,10.156070472631171,10.156070472631171,10.156070472631171,10.156070472631171,10.156070472631171,10.156070472631171,9.765014073304435,9.70805261529796
weather,Precipitation,70,10.8842626589454,10.8842626589454,10.8842626589454,10.8842626589454,10.8842626589454,10.8842626589454,10.8842626589454,10.98722739294869,10.98722739294869,10.98722739294869,10.98722739294869,10.98722739294869,10.98722739294869,10.98722739294869,12.071338386805525,12.071338386805525,12.071338386805525,12.071338386805525,12.071338386805525,12.071338386805525,12.071338386805525,12.12216142098993,12.12216142098993,12.12216142098993,12.12216142098993,12.12216142098993,12.12216142098993,12.12216142098993,12.179944765095655,12.179944765095655,12.179944765095655,12.179944765095655,12.179944765095655,12.179944765095655,12.179944765095655,11.648986924957045,12.071338386805525
weather,AtmosphericPressure,70,11.17694139295903,11.17694139295903,11.17694139295903,11.17694139295903,11.17694139295903,11.17694139295903,11.17694139295903,12.06112774351442,12.06112774351442,12.06112774351442,12.06112774351442,12.06112774351442,12.06112774351442,12.06112774351442,12.388823867906854,12.388823867906854,12.388823867906854,12.388823867906854,12.388823867906854,12.388823867906854,12.388823867906854,12.41354532030568,12.41354532030568,12.41354532030568,12.41354532030568,12.41354532030568,12.41354532030568,12.41354532030568,12.42151042519902,12.42151042519902,12.42151042519902,12.42151042519902,12.42151042519902,12.42151042519902,12.42151042519902,12.092389749977002,12.388823867906854
weather,Temperature,80,9.839029344754994,9.839029344754994,9.839029344754994,9.839029344754994,9.839029344754994,9.839029344754994,9.839029344754994,10.139083891263539,10.139083891263539,10.139083891263539,10.139083891263539,10.139083891263539,10.139083891263539,10.139083891263539,10.21719590585567,10.21719590585567,10.21719590585567,10.21719590585567,10.21719590585567,10.21719590585567,10.21719590585567,10.258074710594094,10.258074710594094,10.258074710594094,10.258074710594094,10.258074710594094,10.258074710594094,10.258074710594094,10.331131333632925,10.331131333632925,10.331131333632925,10.331131333632925,10.331131333632925,10.331131333632925,10.331131333632925,10.156903037220244,10.21719590585567
weather,Precipitation,80,12.27118657878965,12.27118657878965,12.27118657878965,12.27118657878965,12.27118657878965,12.27118657878965,12.27118657878965,12.837557571494502,12.837557571494502,12.837557571494502,12.837557571494502,12.837557571494502,12.837557571494502,12.837557571494502,13.575834986563596,13.575834986563596,13.575834986563596,13.575834986563596,13.575834986563596,13.575834986563596,13.575834986563596,13.709881996116275,13.709881996116275,13.709881996116275,13.709881996116275,13.709881996116275,13.709881996116275,13.709881996116275,13.870780357377235,13.870780357377235,13.870780357377235,13.870780357377235,13.870780357377235,13.870780357377235,13.870780357377235,13.253048298068249,13.575834986563596
weather,AtmosphericPressure,80,12.629211166625609,12.629211166625609,12.629211166625609,12.629211166625609,12.629211166625609,12.629211166625609,12.629211166625609,12.733537565647946,12.733537565647946,12.733537565647946,12.733537565647946,12.733537565647946,12.733537565647946,12.733537565647946,13.409870525443385,13.409870525443385,13.409870525443385,13.409870525443385,13.409870525443385,13.409870525443385,13.409870525443385,13.884399024662224,13.884399024662224,13.884399024662224,13.884399024662224,13.884399024662224,13.884399024662224,13.884399024662224,14.235849486003874,14.235849486003874,14.235849486003874,14.235849486003874,14.235849486003874,14.235849486003874,14.235849486003874,13.378573553676608,13.409870525443385
weather,Temperature,90,11.03264210077564,11.03264210077564,11.03264210077564,11.03264210077564,11.03264210077564,11.03264210077564,11.03264210077564,11.09047125054862,11.09047125054862,11.09047125054862,11.09047125054862,11.09047125054862,11.09047125054862,11.09047125054862,11.426391703834746,11.426391703834746,11.426391703834746,11.426391703834746,11.426391703834746,11.426391703834746,11.426391703834746,11.773052817822455,11.773052817822455,11.773052817822455,11.773052817822455,11.773052817822455,11.773052817822455,11.773052817822455,11.894643511078854,11.894643511078854,11.894643511078854,11.894643511078854,11.894643511078854,11.894643511078854,11.894643511078854,11.44344027681207,11.426391703834746
weather,Precipitation,90,13.27054099934605,13.27054099934605,13.27054099934605,13.27054099934605,13.27054099934605,13.27054099934605,13.27054099934605,13.325625063971088,13.325625063971088,13.325625063971088,13.325625063971088,13.325625063971088,13.325625063971088,13.325625063971088,13.423725831209321,13.423725831209321,13.423725831209321,13.423725831209321,13.423725831209321,13.423725831209321,13.423725831209321,13.553809684584762,13.553809684584762,13.553809684584762,13.553809684584762,13.553809684584762,13.553809684584762,13.553809684584762,13.641072346667885,13.641072346667885,13.641072346667885,13.641072346667885,13.641072346667885,13.641072346667885,13.641072346667885,13.442954785155816,13.423725831209321
weather,AtmosphericPressure,90,13.80413982161229,13.80413982161229,13.80413982161229,13.80413982161229,13.80413982161229,13.80413982161229,13.80413982161229,14.47082944258976,14.47082944258976,14.47082944258976,14.47082944258976,14.47082944258976,14.47082944258976,14.47082944258976,15.123780257493555,15.123780257493555,15.123780257493555,15.123780257493555,15.123780257493555,15.123780257493555,15.123780257493555,15.149236297238245,15.149236297238245,15.149236297238245,15.149236297238245,15.149236297238245,15.149236297238245,15.149236297238245,15.189837396635724,15.189837396635724,15.189837396635724,15.189837396635724,15.189837396635724,15.189837396635724,15.189837396635724,14.747564643113915,15.123780257493555
