0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.14385721994832135,0.14385721994832135,0.14385721994832135,0.14385721994832135,0.14385721994832135,0.14385721994832135,0.14385721994832135,0.15975312162692545,0.15975312162692545,0.15975312162692545,0.15975312162692545,0.15975312162692545,0.15975312162692545,0.15975312162692545,0.15999192453114952,0.15999192453114952,0.15999192453114952,0.15999192453114952,0.15999192453114952,0.15999192453114952,0.15999192453114952,0.16111859602517342,0.16111859602517342,0.16111859602517342,0.16111859602517342,0.16111859602517342,0.16111859602517342,0.16111859602517342,0.17099657922660227,0.17099657922660227,0.17099657922660227,0.17099657922660227,0.17099657922660227,0.17099657922660227,0.17099657922660227
0.16427489096022807,0.16427489096022807,0.16427489096022807,0.16427489096022807,0.16427489096022807,0.16427489096022807,0.16427489096022807,0.18487797552700436,0.18487797552700436,0.18487797552700436,0.18487797552700436,0.18487797552700436,0.18487797552700436,0.18487797552700436,0.18942525661098375,0.18942525661098375,0.18942525661098375,0.18942525661098375,0.18942525661098375,0.18942525661098375,0.18942525661098375,0.1905674992460007,0.1905674992460007,0.1905674992460007,0.1905674992460007,0.1905674992460007,0.1905674992460007,0.1905674992460007,0.19311010265232098,0.19311010265232098,0.19311010265232098,0.19311010265232098,0.19311010265232098,0.19311010265232098,0.19311010265232098
0.19299834186791787,0.19299834186791787,0.19299834186791787,0.19299834186791787,0.19299834186791787,0.19299834186791787,0.19299834186791787,0.2051907160046984,0.2051907160046984,0.2051907160046984,0.2051907160046984,0.2051907160046984,0.2051907160046984,0.2051907160046984,0.21082272646502576,0.21082272646502576,0.21082272646502576,0.21082272646502576,0.21082272646502576,0.21082272646502576,0.21082272646502576,0.21464201424209928,0.21464201424209928,0.21464201424209928,0.21464201424209928,0.21464201424209928,0.21464201424209928,0.21464201424209928,0.21571477749660573,0.21571477749660573,0.21571477749660573,0.21571477749660573,0.21571477749660573,0.21571477749660573,0.21571477749660573
0.16789950771534257,0.16789950771534257,0.16789950771534257,0.16789950771534257,0.16789950771534257,0.16789950771534257,0.16789950771534257,0.18548271320570286,0.18548271320570286,0.18548271320570286,0.18548271320570286,0.18548271320570286,0.18548271320570286,0.18548271320570286,0.18600536924981736,0.18600536924981736,0.18600536924981736,0.18600536924981736,0.18600536924981736,0.18600536924981736,0.18600536924981736,0.1881610752770787,0.1881610752770787,0.1881610752770787,0.1881610752770787,0.1881610752770787,0.1881610752770787,0.1881610752770787,0.19172164451136253,0.19172164451136253,0.19172164451136253,0.19172164451136253,0.19172164451136253,0.19172164451136253,0.19172164451136253
0.19186593077249103,0.19186593077249103,0.19186593077249103,0.19186593077249103,0.19186593077249103,0.19186593077249103,0.19186593077249103,0.20572887597202627,0.20572887597202627,0.20572887597202627,0.20572887597202627,0.20572887597202627,0.20572887597202627,0.20572887597202627,0.21593703294616973,0.21593703294616973,0.21593703294616973,0.21593703294616973,0.21593703294616973,0.21593703294616973,0.21593703294616973,0.21730786765678478,0.21730786765678478,0.21730786765678478,0.21730786765678478,0.21730786765678478,0.21730786765678478,0.21730786765678478,0.21886473774495419,0.21886473774495419,0.21886473774495419,0.21886473774495419,0.21886473774495419,0.21886473774495419,0.21886473774495419
0.19735157981647278,0.19735157981647278,0.19735157981647278,0.19735157981647278,0.19735157981647278,0.19735157981647278,0.19735157981647278,0.21785333696115794,0.21785333696115794,0.21785333696115794,0.21785333696115794,0.21785333696115794,0.21785333696115794,0.21785333696115794,0.22100174336085843,0.22100174336085843,0.22100174336085843,0.22100174336085843,0.22100174336085843,0.22100174336085843,0.22100174336085843,0.22282382169113013,0.22282382169113013,0.22282382169113013,0.22282382169113013,0.22282382169113013,0.22282382169113013,0.22282382169113013,0.22682029829436912,0.22682029829436912,0.22682029829436912,0.22682029829436912,0.22682029829436912,0.22682029829436912,0.22682029829436912
0.18823389299970672,0.18823389299970672,0.18823389299970672,0.18823389299970672,0.18823389299970672,0.18823389299970672,0.18823389299970672,0.19260165026578557,0.19260165026578557,0.19260165026578557,0.19260165026578557,0.19260165026578557,0.19260165026578557,0.19260165026578557,0.19416105230595926,0.19416105230595926,0.19416105230595926,0.19416105230595926,0.19416105230595926,0.19416105230595926,0.19416105230595926,0.1983834023063683,0.1983834023063683,0.1983834023063683,0.1983834023063683,0.1983834023063683,0.1983834023063683,0.1983834023063683,0.20312140945262347,0.20312140945262347,0.20312140945262347,0.20312140945262347,0.20312140945262347,0.20312140945262347,0.20312140945262347
0.21768525317890808,0.21768525317890808,0.21768525317890808,0.21768525317890808,0.21768525317890808,0.21768525317890808,0.21768525317890808,0.2197445478589738,0.2197445478589738,0.2197445478589738,0.2197445478589738,0.2197445478589738,0.2197445478589738,0.2197445478589738,0.2414267677361105,0.2414267677361105,0.2414267677361105,0.2414267677361105,0.2414267677361105,0.2414267677361105,0.2414267677361105,0.2424432284197986,0.2424432284197986,0.2424432284197986,0.2424432284197986,0.2424432284197986,0.2424432284197986,0.2424432284197986,0.24359889530191314,0.24359889530191314,0.24359889530191314,0.24359889530191314,0.24359889530191314,0.24359889530191314,0.24359889530191314
0.22353882785918067,0.22353882785918067,0.22353882785918067,0.22353882785918067,0.22353882785918067,0.22353882785918067,0.22353882785918067,0.24122255487028843,0.24122255487028843,0.24122255487028843,0.24122255487028843,0.24122255487028843,0.24122255487028843,0.24122255487028843,0.24777647735813713,0.24777647735813713,0.24777647735813713,0.24777647735813713,0.24777647735813713,0.24777647735813713,0.24777647735813713,0.2482709064061136,0.2482709064061136,0.2482709064061136,0.2482709064061136,0.2482709064061136,0.2482709064061136,0.2482709064061136,0.24843020850398045,0.24843020850398045,0.24843020850398045,0.24843020850398045,0.24843020850398045,0.24843020850398045,0.24843020850398045
0.19678058689509992,0.19678058689509992,0.19678058689509992,0.19678058689509992,0.19678058689509992,0.19678058689509992,0.19678058689509992,0.2027816778252708,0.2027816778252708,0.2027816778252708,0.2027816778252708,0.2027816778252708,0.2027816778252708,0.2027816778252708,0.2043439181171134,0.2043439181171134,0.2043439181171134,0.2043439181171134,0.2043439181171134,0.2043439181171134,0.2043439181171134,0.2051614942118819,0.2051614942118819,0.2051614942118819,0.2051614942118819,0.2051614942118819,0.2051614942118819,0.2051614942118819,0.20662262667265852,0.20662262667265852,0.20662262667265852,0.20662262667265852,0.20662262667265852,0.20662262667265852,0.20662262667265852
