name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,Length,4177,0.4012,0.0524,0.075,0.78,0.5257,0.55,0.121,-0.6704,0.0628,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5041,0.0056,KNN,0.1682153690741213,0.16556896855427117,0.16027194771658254,0.15514349968984845,0.1652946026655491,0.16080353788851426,0.16374616605880743,0.16508581311553705,0.15685690232932134
abalone,Length,4177,0.4012,0.0524,0.075,0.78,0.5257,0.55,0.121,-0.6704,0.0628,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5041,0.0056,RandomForest,0.18782977292799086,0.19327503269620938,0.19062875484651165,0.1797415625040623,0.18270965661904476,0.18743771255723085,0.18785180139216404,0.18677531349763038,0.18880630363097822
abalone,Length,4177,0.4012,0.0524,0.075,0.78,0.5257,0.55,0.121,-0.6704,0.0628,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5041,0.0056,AdaBoost,0.09180053600429,0.08306504274667645,0.08306504274667645,0.0832433235434348,0.10368980431494317,0.09998121811488717,0.09998121811488717,0.09998121811488717,0.09649853569843225
abalone,Length,4177,0.4012,0.0524,0.075,0.78,0.5257,0.55,0.121,-0.6704,0.0628,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5041,0.0056,SVC,0.11989965132575017,0.15404656452362528,0.15753667400883536,0.13655953367675022,0.12991691807616862,0.158050487792133,0.1556730931434588,0.1497921834459442,0.14771113806335098
abalone,Length,4177,0.3474,0.047,0.075,0.78,0.5208,0.54,0.1188,-0.6387,0.0639,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4956,0.0059,DecisionTree,0.18583193782416163,0.1816411997703072,0.18637582477698506,0.18261080439516572,0.18079919600237485,0.18070352173772425,0.1794908715266218,0.18070225153513214,0.18898297549956877
abalone,Length,4177,0.3474,0.047,0.075,0.78,0.5208,0.54,0.1188,-0.6387,0.0639,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4956,0.0059,LogisticRegression,0.12196209830008634,0.18280967085233515,0.18257792905688838,0.15563853678818318,0.17645780185838306,0.18928913561952732,0.1900739636901357,0.1904992609348019,0.18623638439946172
abalone,Length,4177,0.3474,0.047,0.075,0.78,0.5208,0.54,0.1188,-0.6387,0.0639,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4956,0.0059,KNN,0.1892855841601866,0.1858947400052976,0.18563465868484424,0.17637680967433106,0.18364935304922564,0.18777203035612966,0.19116739812013156,0.19091021092773142,0.18150999134177526
abalone,Length,4177,0.3474,0.047,0.075,0.78,0.5208,0.54,0.1188,-0.6387,0.0639,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4956,0.0059,RandomForest,0.19616504890009767,0.19913210748632035,0.2013070033878189,0.18862881523446764,0.19438572480472002,0.19980285868802017,0.20016195194983988,0.19615803173523944,0.19858096076643048
abalone,Length,4177,0.3474,0.047,0.075,0.78,0.5208,0.54,0.1188,-0.6387,0.0639,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4956,0.0059,AdaBoost,0.0870394439323855,0.0868057169337044,0.0868057169337044,0.08329814795322131,0.09572071200022662,0.09001004830559635,0.09001004830559635,0.09001004830559635,0.0868057169337044
abalone,Length,4177,0.3474,0.047,0.075,0.78,0.5208,0.54,0.1188,-0.6387,0.0639,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4956,0.0059,SVC,0.10756513440060687,0.15817095587256064,0.14791727563802698,0.14460837088093934,0.14393007229085825,0.14888477635774156,0.15010907184600594,0.14604943798224748,0.14737932198677473
abalone,Length,4177,0.2935,0.0447,0.075,0.815,0.5239,0.545,0.1205,-0.6455,0.0726,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5116,0.0055,DecisionTree,0.20600609523593036,0.19903403507370265,0.2041427418597816,0.18557189851626574,0.19968153795629803,0.19572422548714716,0.19332090833820884,0.19572422548714716,0.19528047614345412
abalone,Length,4177,0.2935,0.0447,0.075,0.815,0.5239,0.545,0.1205,-0.6455,0.0726,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5116,0.0055,LogisticRegression,0.11543373662764353,0.19477653068018555,0.19489723241343104,0.16417363798841303,0.1958768666189966,0.19381746408639228,0.19367661700435085,0.19439589546800878,0.19326443604870056
abalone,Length,4177,0.2935,0.0447,0.075,0.815,0.5239,0.545,0.1205,-0.6455,0.0726,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5116,0.0055,KNN,0.19455085768761868,0.19326011550960995,0.18827701395762986,0.18420532662502428,0.18466416249083012,0.18662566364512023,0.18800132639153488,0.18226863325490245,0.18739788154851128
abalone,Length,4177,0.2935,0.0447,0.075,0.815,0.5239,0.545,0.1205,-0.6455,0.0726,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5116,0.0055,RandomForest,0.20482828311910664,0.20301842418223368,0.20013148830207844,0.18399856629061595,0.2055217106580621,0.19839276394862645,0.19767675214188937,0.19892845135798426,0.20311205417069314
abalone,Length,4177,0.2935,0.0447,0.075,0.815,0.5239,0.545,0.1205,-0.6455,0.0726,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5116,0.0055,AdaBoost,0.08862690573837455,0.11496757537847718,0.11496757537847718,0.0933708942740127,0.11496757537847718,0.09086716680845856,0.09086716680845856,0.09086716680845856,0.11496757537847718
abalone,Length,4177,0.2935,0.0447,0.075,0.815,0.5239,0.545,0.1205,-0.6455,0.0726,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5116,0.0055,SVC,0.1284556830724364,0.15521310949455575,0.1771345288003471,0.12683211121080698,0.15512039097060262,0.14385226922746475,0.15666185474980646,0.15878253395862124,0.15762178314290398
abalone,Length,4177,0.2504,0.0418,0.075,0.815,0.5242,0.545,0.1199,-0.6328,0.0327,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5076,0.0051,DecisionTree,0.18563669830337226,0.1944137967299769,0.19770339903698478,0.19226719586393623,0.19680103780419209,0.19752014438455118,0.19752014438455118,0.19752014438455118,0.19810348680739032
abalone,Length,4177,0.2504,0.0418,0.075,0.815,0.5242,0.545,0.1199,-0.6328,0.0327,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5076,0.0051,LogisticRegression,0.13432276486059042,0.20497913503954285,0.19880092028648422,0.1788517115315761,0.20661244003892124,0.2012511103396793,0.20151586401145188,0.20098614478038795,0.20374095447636062
abalone,Length,4177,0.2504,0.0418,0.075,0.815,0.5242,0.545,0.1199,-0.6328,0.0327,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5076,0.0051,KNN,0.17784777305009453,0.18290261458514065,0.1816529689161078,0.1726371733105332,0.18103049036039776,0.19022276836999638,0.19028296323874436,0.19213611753732998,0.184749124739445
abalone,Length,4177,0.2504,0.0418,0.075,0.815,0.5242,0.545,0.1199,-0.6328,0.0327,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5076,0.0051,RandomForest,0.20430881689255254,0.20285383535596385,0.2054003978514876,0.20032327462299804,0.2046599075910526,0.20113670403949907,0.20152362380232633,0.2022208631541551,0.20268194600734857
abalone,Length,4177,0.2504,0.0418,0.075,0.815,0.5242,0.545,0.1199,-0.6328,0.0327,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5076,0.0051,AdaBoost,0.08688264246132901,0.09425488915431564,0.09391510065504355,0.0843135164808427,0.09368654633120141,0.09250125878058656,0.09251615398726151,0.09251615398726151,0.09251615398726151
abalone,Length,4177,0.2504,0.0418,0.075,0.815,0.5242,0.545,0.1199,-0.6328,0.0327,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5076,0.0051,SVC,0.12272958682428654,0.1538757862125577,0.1441145977495668,0.14810331789036912,0.14497990878829514,0.14200013146511486,0.14773716974083106,0.14762932655562017,0.12826134797295607
abalone,Length,4177,0.1944,0.0395,0.11,0.815,0.5235,0.545,0.121,-0.646,0.067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0055,DecisionTree,0.19163956732492549,0.19727324486290843,0.19926586759122933,0.1865274639545999,0.20021795114303959,0.20455032100179024,0.2025186337530409,0.20275347033511648,0.2017858829689806
abalone,Length,4177,0.1944,0.0395,0.11,0.815,0.5235,0.545,0.121,-0.646,0.067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0055,LogisticRegression,0.1329643558381119,0.20030339166386668,0.19526493784593707,0.18199635439880632,0.19535936683913896,0.20359642063318092,0.20236460378876373,0.20321165210767403,0.20299303793875864
abalone,Length,4177,0.1944,0.0395,0.11,0.815,0.5235,0.545,0.121,-0.646,0.067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0055,KNN,0.18931478872455962,0.18162764620704247,0.18274184759459408,0.17143475942929629,0.18603905453530722,0.18106116485044252,0.17741555846426832,0.18105648653272732,0.18831531639856697
abalone,Length,4177,0.1944,0.0395,0.11,0.815,0.5235,0.545,0.121,-0.646,0.067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0055,RandomForest,0.20024851331256727,0.20414753269812236,0.20551102897522858,0.19877123050952245,0.2026722833842754,0.2057256007421814,0.20325586880023597,0.20056392328312694,0.20396414749565145
abalone,Length,4177,0.1944,0.0395,0.11,0.815,0.5235,0.545,0.121,-0.646,0.067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0055,AdaBoost,0.08937488032468836,0.09725448180051047,0.09725448180051047,0.08244145017121557,0.1084854427000852,0.09924764849187451,0.0998305775854019,0.09924764849187451,0.0998305775854019
abalone,Length,4177,0.1944,0.0395,0.11,0.815,0.5235,0.545,0.121,-0.646,0.067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0055,SVC,0.11943258757246056,0.15523131384269062,0.15095692737959496,0.13483568532830958,0.15862859589982778,0.16414549283756638,0.15817848256429526,0.15695344727679433,0.15549622585301254
abalone,Length,4177,0.1614,0.0377,0.075,0.8,0.525,0.545,0.1191,-0.6573,0.0913,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4985,0.0056,DecisionTree,0.19478160953449564,0.21103585107644152,0.2103437521482625,0.19681411735362972,0.19529161243511162,0.20303876827212547,0.2031388239206907,0.20303876827212547,0.19973444080479918
abalone,Length,4177,0.1614,0.0377,0.075,0.8,0.525,0.545,0.1191,-0.6573,0.0913,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4985,0.0056,LogisticRegression,0.12724898460742626,0.19999880138879975,0.20211783476968492,0.19647486475624443,0.20046296719382106,0.20505495789133596,0.2060722007212692,0.2061906961829238,0.2056190738741754
abalone,Length,4177,0.1614,0.0377,0.075,0.8,0.525,0.545,0.1191,-0.6573,0.0913,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4985,0.0056,KNN,0.18954336411658212,0.18472090634913635,0.19169681375305142,0.18380448362841212,0.19063168651564094,0.1879120588866006,0.18857423784546803,0.187789009501992,0.19049721161355182
abalone,Length,4177,0.1614,0.0377,0.075,0.8,0.525,0.545,0.1191,-0.6573,0.0913,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4985,0.0056,RandomForest,0.21330805252069043,0.21422448791874799,0.21143621363183165,0.20502942840898822,0.20596748578007085,0.2134962444011205,0.21739099245298654,0.20908097737722567,0.21578318651731787
abalone,Length,4177,0.1614,0.0377,0.075,0.8,0.525,0.545,0.1191,-0.6573,0.0913,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4985,0.0056,AdaBoost,0.10625914554257501,0.11288261125871328,0.11288261125871328,0.08543700242646357,0.10129200250910415,0.09542361889398485,0.10014227911921253,0.09542361889398485,0.09978481817155799
abalone,Length,4177,0.1614,0.0377,0.075,0.8,0.525,0.545,0.1191,-0.6573,0.0913,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4985,0.0056,SVC,0.14038052219820948,0.16458860477104428,0.153781859415725,0.12030086083364164,0.15256954217335408,0.1536568046512227,0.1479749198917047,0.1468992600240842,0.14773172375542365
abalone,Length,4177,0.1039,0.0358,0.075,0.815,0.524,0.545,0.1205,-0.6378,0.0715,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5206,0.0054,DecisionTree,0.20382970574957104,0.2073241347951359,0.20536729033477943,0.19168563830261606,0.20135230731534592,0.1943040373565911,0.19427751331509432,0.1943040373565911,0.19727897424447638
abalone,Length,4177,0.1039,0.0358,0.075,0.815,0.524,0.545,0.1205,-0.6378,0.0715,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5206,0.0054,LogisticRegression,0.14018450870746202,0.2056706565064507,0.20368046834060952,0.19440711990872112,0.20297546472336386,0.20878507574176686,0.20845947474766283,0.2085934253747984,0.20759888683616126
abalone,Length,4177,0.1039,0.0358,0.075,0.815,0.524,0.545,0.1205,-0.6378,0.0715,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5206,0.0054,KNN,0.19132433541623842,0.18679061763742663,0.19171646803058945,0.18042853508139314,0.18927683446618607,0.18854148071447055,0.18919545417159056,0.18663254275782803,0.18832103960719523
abalone,Length,4177,0.1039,0.0358,0.075,0.815,0.524,0.545,0.1205,-0.6378,0.0715,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5206,0.0054,RandomForest,0.20669299992030155,0.21133586815617514,0.20662587344162198,0.2023069639688408,0.20996626766114165,0.20490781554930187,0.20504039796355242,0.2043378732761973,0.20620271381035865
abalone,Length,4177,0.1039,0.0358,0.075,0.815,0.524,0.545,0.1205,-0.6378,0.0715,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5206,0.0054,AdaBoost,0.09949564877247173,0.10879298081483962,0.10879298081483962,0.08559567594161051,0.0975796728993985,0.09840152337097396,0.09840152337097396,0.09840152337097396,0.10880815158863369
abalone,Length,4177,0.1039,0.0358,0.075,0.815,0.524,0.545,0.1205,-0.6378,0.0715,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5206,0.0054,SVC,0.14109743556143808,0.16408398410063305,0.1714940771281338,0.14588549868390216,0.17256893609517968,0.1514161219570654,0.15768617856689188,0.14737583554257047,0.17763608141715376
abalone,Length,4177,0.0522,0.0338,0.075,0.815,0.5244,0.545,0.1199,-0.6488,0.0979,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5119,0.0054,DecisionTree,0.198842440057218,0.2030497246197196,0.2051893383632898,0.20629206338711437,0.19910846163867238,0.20377970693208997,0.2046159023569132,0.20377970693208997,0.20376974507284015
abalone,Length,4177,0.0522,0.0338,0.075,0.815,0.5244,0.545,0.1199,-0.6488,0.0979,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5119,0.0054,LogisticRegression,0.1645878922861309,0.21225840149854142,0.21097804581261917,0.20503523491232423,0.2129857984121137,0.21430220144201662,0.2133828573367466,0.21330839471540855,0.2143085767088868
abalone,Length,4177,0.0522,0.0338,0.075,0.815,0.5244,0.545,0.1199,-0.6488,0.0979,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5119,0.0054,KNN,0.1947055455800721,0.19400861402958078,0.1928259507567678,0.1877370701521451,0.18486134657321251,0.1911810247183572,0.19212124082615684,0.1908338325769472,0.18675596102255357
abalone,Length,4177,0.0522,0.0338,0.075,0.815,0.5244,0.545,0.1199,-0.6488,0.0979,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5119,0.0054,RandomForest,0.21463452908504807,0.2123030164952558,0.2110481099382693,0.21374760012683727,0.2112901088277432,0.21586454846835323,0.2101061898778636,0.21100696794136128,0.21593894605871036
abalone,Length,4177,0.0522,0.0338,0.075,0.815,0.5244,0.545,0.1199,-0.6488,0.0979,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5119,0.0054,AdaBoost,0.12046628898045421,0.11112638372456944,0.11112638372456944,0.11152817226643003,0.10205207509777559,0.09883116076156698,0.09883116076156698,0.09883116076156698,0.11112638372456944
abalone,Length,4177,0.0522,0.0338,0.075,0.815,0.5244,0.545,0.1199,-0.6488,0.0979,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5119,0.0054,SVC,0.16210868609547094,0.16184302904422085,0.1756105251262809,0.15055887896295334,0.1599931507665738,0.16314109380270003,0.16045751080746953,0.1613245955333708,0.1602605672090797
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,DecisionTree,0.4424917396411599,0.444981691287281,0.44505573115355146,0.4353276773719143,0.4343126631804502,0.4439338142691332,0.4474085237323961,0.4459815860499356,0.4437427533850365
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,LogisticRegression,0.5092962519674523,0.5117497083510739,0.5129487030562072,0.5092944211127464,0.511103906824368,0.5124438774520492,0.5130409661274951,0.5113878604902092,0.5117497083510739
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,KNN,0.4654247236892468,0.4655868124733259,0.46553590510158827,0.4632306679629008,0.4647400560559605,0.46314193265627746,0.4640207778827491,0.46283557393487684,0.4662364939774303
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,RandomForest,0.4781413766047535,0.4811891793125945,0.4800953722029559,0.4794970091825591,0.4813537320967203,0.4826674726553239,0.4816231682174815,0.4834047301211053,0.4793144039764998
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,AdaBoost,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766
BachChoralHarmony,V2,5665,0.4891,0.0663,1.0,207.0,53.7744,48.0,37.5865,0.9279,0.8673,26.0,52.0,0.0636,0.0636,0.0453,0.0453,0.0604,0.0604,4.8733,0.0025,SVC,0.5054371479223779,0.5099795036742658,0.5084023492246528,0.5097560953501441,0.5081328371642366,0.5097421344641531,0.5092045286911122,0.5098034707671963,0.5099795036742658
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,DecisionTree,0.44438785456571767,0.4399611373774396,0.4401811661316797,0.44011229278712005,0.43958078635128633,0.44041784853435284,0.4425650250764451,0.4406784438417559,0.4397208530524343
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,LogisticRegression,0.5070661237667123,0.510811878806581,0.5101946012873979,0.5093178748777567,0.508654225656356,0.5099748508862858,0.5104102202382217,0.5104762739441242,0.510811878806581
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,KNN,0.46520975889005933,0.46563631747323886,0.46209033732485294,0.4557331634572077,0.4631019858306439,0.4638536470219958,0.4647238909773256,0.46353497234436053,0.46593024039178815
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,RandomForest,0.479049454799569,0.48149432912208473,0.4796667500700198,0.48002261652463185,0.4810977988704297,0.47655745980415437,0.47883023741891156,0.4776326750704595,0.4811413078631353
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,AdaBoost,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766,0.059866763602381766
BachChoralHarmony,V2,5665,0.45,0.0619,1.0,207.0,53.8569,48.0,37.5713,0.9348,0.8813,25.0,51.0,0.0633,0.0633,0.0437,0.0437,0.0581,0.0581,4.8771,0.0025,SVC,0.5044377360010444,0.5077669328195846,0.5067719479953459,0.5039745779525974,0.5037906291221458,0.5048331301280423,0.5050303276727295,0.505177994774986,0.5077669328195846
BachChoralHarmony,V2,5665,0.3961,0.0561,1.0,206.0,53.1242,48.0,37.1615,0.9391,0.8873,25.0,51.0,0.0683,0.0683,0.0461,0.0461,0.0614,0.0614,4.8663,0.0026,DecisionTree,0.4391934219624836,0.44065393611532677,0.4423501468697703,0.4316795758649488,0.4372861062505404,0.43802902064106597,0.4400017438124368,0.43216272823829194,0.43937268462636014
BachChoralHarmony,V2,5665,0.3961,0.0561,1.0,206.0,53.1242,48.0,37.1615,0.9391,0.8873,25.0,51.0,0.0683,0.0683,0.0461,0.0461,0.0614,0.0614,4.8663,0.0026,LogisticRegression,0.5089841174929289,0.5123287910499217,0.5118144335247405,0.5097878549302199,0.5117738904569002,0.513301972749749,0.5130109005410821,0.5109235543896088,0.5123287910499217
