name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,Length,4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,DecisionTree,0.17292939285919623,0.1644979433349884,0.1641180202750599,0.16748486265652038,0.1660420763481038,0.16818945249940392,0.17012167664533728,0.1651734896204198,0.16741604505263244
abalone,Length,4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,LogisticRegression,0.13358902940502476,0.17427724408064563,0.1744558041002391,0.1439901411814592,0.17820685422027618,0.17380530307655223,0.1763375885521677,0.174245492361994,0.1782385506411557
abalone,Length,4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,KNN,0.15523942094941248,0.1689608775860551,0.15161617323951704,0.1544003150503252,0.167767092993218,0.16372026930392564,0.16077706177870474,0.16368106744649666,0.15190648584724645
abalone,Length,4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,RandomForest,0.17298107647876543,0.17851200445554707,0.17759292539553861,0.17151082449719943,0.18096790940607008,0.1794305193486368,0.1750257158160673,0.17827115963098666,0.1791115982558733
abalone,Length,4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,AdaBoost,0.09327194057635547,0.09304654655812876,0.09302710903270334,0.07744912617124135,0.09218703200456838,0.0965497606737345,0.0965497606737345,0.0965497606737345,0.09304654655812876
abalone,Length,4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,SVC,0.11160171250501964,0.12890724833126688,0.13349315613359283,0.12367324920102434,0.13051231227896598,0.13598078180871298,0.12183888671262075,0.13836301481342092,0.1432040679630055
abalone,Length,4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,DecisionTree,0.16721036247501908,0.16599652932149367,0.16482210712360826,0.15904448806912508,0.16908634730507496,0.17284964387997592,0.17196674926304067,0.1728597762188731,0.18168335647356268
abalone,Length,4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,LogisticRegression,0.1303234415538849,0.17073284316085352,0.17223617148895165,0.15032993831676428,0.18046227315616506,0.1751481000094291,0.1742844370875819,0.17507088071122584,0.1772598598873199
abalone,Length,4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,KNN,0.16095124442330572,0.1712682032850096,0.16086263861306418,0.15759962983835998,0.16607137356127316,0.16407536996044403,0.16227544223679563,0.16582826934266,0.16240331808625819
abalone,Length,4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,RandomForest,0.18373083348251318,0.17510909131975522,0.17901618621111942,0.17386307045101249,0.17727994897915111,0.18835701189261972,0.18334034991688278,0.1892257033795468,0.17965818768475966
abalone,Length,4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,AdaBoost,0.08117519002043228,0.0862993838152719,0.0862993838152719,0.08918261025023033,0.08540922621918692,0.08512910078029176,0.08512910078029176,0.08512910078029176,0.0862993838152719
abalone,Length,4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,SVC,0.12069723161001547,0.13788658901957565,0.14245200289443807,0.12440384466569139,0.14254080253745147,0.145936604135211,0.13460054617773415,0.1431125889797099,0.13309647350461745
abalone,Length,4177,0.4032,0.0521,0.075,0.8,0.5242,0.545,0.1199,-0.708,0.1745,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4952,0.0053,DecisionTree,0.18223883555072407,0.18467176755184458,0.17973776992431995,0.1700593485077495,0.1806604590666191,0.17371575997166888,0.17624153531952003,0.17371575997166888,0.1852526876899405
abalone,Length,4177,0.4032,0.0521,0.075,0.8,0.5242,0.545,0.1199,-0.708,0.1745,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4952,0.0053,LogisticRegression,0.13088102174408023,0.17967962883883734,0.1780582501030017,0.1505265161956294,0.1845562953150108,0.18231233930493476,0.18298224882374287,0.182815112335882,0.18075980280309623
abalone,Length,4177,0.4032,0.0521,0.075,0.8,0.5242,0.545,0.1199,-0.708,0.1745,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4952,0.0053,KNN,0.16687025512934456,0.1659850710047286,0.16934559547673783,0.16655944735747186,0.1619296405274087,0.16171141988247206,0.17027745665868452,0.16200907694809874,0.16624441167467
abalone,Length,4177,0.4032,0.0521,0.075,0.8,0.5242,0.545,0.1199,-0.708,0.1745,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4952,0.0053,RandomForest,0.18932310017946902,0.19041326529163907,0.18503528297701546,0.17882085466733433,0.1825485227720685,0.18371358657833708,0.18456075452472415,0.1815445066884815,0.18992648007283552
abalone,Length,4177,0.4032,0.0521,0.075,0.8,0.5242,0.545,0.1199,-0.708,0.1745,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4952,0.0053,AdaBoost,0.09159745650465181,0.10368237021094151,0.10351967245296244,0.0992710442703158,0.09718825969543364,0.09718825969543364,0.09718825969543364,0.09718825969543364,0.09685093877424657
abalone,Length,4177,0.4032,0.0521,0.075,0.8,0.5242,0.545,0.1199,-0.708,0.1745,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4952,0.0053,SVC,0.12179409819694793,0.12453585562129807,0.1348063864255487,0.12152781519177652,0.14767273979787343,0.14270636052067437,0.14589156683815355,0.1350735046896551,0.1169741806488292
abalone,Length,4177,0.3443,0.0475,0.13,0.815,0.524,0.545,0.12,-0.6145,-0.0101,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5078,0.0057,DecisionTree,0.17865755153351048,0.18701862050862234,0.1809235069672441,0.17724263288874126,0.18320445545824662,0.18200704566933967,0.18182828085216857,0.1817583099820813,0.18407967636303157
abalone,Length,4177,0.3443,0.0475,0.13,0.815,0.524,0.545,0.12,-0.6145,-0.0101,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5078,0.0057,LogisticRegression,0.12799982798553183,0.182759533778632,0.18059012638998695,0.14581258733111083,0.1785637133720006,0.18982826115739612,0.19055757291862704,0.191197404376475,0.19251748220464915
abalone,Length,4177,0.3443,0.0475,0.13,0.815,0.524,0.545,0.12,-0.6145,-0.0101,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5078,0.0057,KNN,0.17072610242958403,0.17320027616386857,0.1728211523764104,0.16990803258417356,0.1787529014885636,0.1772808899054524,0.1770747785336124,0.17764593541571483,0.17092468229703822
abalone,Length,4177,0.3443,0.0475,0.13,0.815,0.524,0.545,0.12,-0.6145,-0.0101,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5078,0.0057,RandomForest,0.19145930391975818,0.18781693751024797,0.18517734719002885,0.1850442536742366,0.18897732875495027,0.19193839725320816,0.1947687122263398,0.1892181793157551,0.19101583760825028
abalone,Length,4177,0.3443,0.0475,0.13,0.815,0.524,0.545,0.12,-0.6145,-0.0101,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5078,0.0057,AdaBoost,0.08558431071954022,0.08294771618787738,0.08294771618787738,0.08341384510652583,0.09588150975779151,0.09588150975779151,0.09588150975779151,0.09588150975779151,0.09588150975779151
abalone,Length,4177,0.3443,0.0475,0.13,0.815,0.524,0.545,0.12,-0.6145,-0.0101,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5078,0.0057,SVC,0.1292388340055261,0.14688507980231094,0.13773396980884295,0.1388931012049895,0.14888968279897108,0.1423073030903319,0.14157757799742987,0.15349609085745944,0.12310080595613769
abalone,Length,4177,0.304,0.0458,0.075,0.815,0.5228,0.54,0.1203,-0.6214,0.0357,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.515,0.0054,DecisionTree,0.18294154677302069,0.18129298332595162,0.18098311930196898,0.17207457959910477,0.17457318097848487,0.17244660837542197,0.1737163636012386,0.17260630229760754,0.1822565302586004
abalone,Length,4177,0.304,0.0458,0.075,0.815,0.5228,0.54,0.1203,-0.6214,0.0357,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.515,0.0054,LogisticRegression,0.1285738805887113,0.17465657723279399,0.172185212404004,0.17000508682985602,0.17162827195036975,0.18250933301745026,0.18196280362263073,0.18275144673430038,0.17440061395428175
abalone,Length,4177,0.304,0.0458,0.075,0.815,0.5228,0.54,0.1203,-0.6214,0.0357,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.515,0.0054,KNN,0.170572081775279,0.1765336775760725,0.1603983952503361,0.1692616966643171,0.1617402269970102,0.17609717199536268,0.16738867013672376,0.17679283807324586,0.18092733082929463
