name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,Length,4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,DecisionTree,0.16996690591311564,0.16890777420471448,0.1599038560993603,0.15695333055407956,0.16840237640341976,0.16219919733356736,0.16165160145621732,0.15971101952491557,0.16389121150491823
abalone,Length,4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,LogisticRegression,0.12530303655795474,0.17432978179784397,0.16862134918086136,0.14979709932851099,0.17530687447117224,0.16984267948947268,0.17061685902207133,0.17174414726302856,0.17267194791054719
abalone,Length,4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,KNN,0.15503542201539036,0.1650405274836017,0.15784865162273337,0.1568062239563888,0.1583634082035778,0.15811998883723838,0.1588053671522009,0.15357593353349008,0.15513470852364042
abalone,Length,4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,RandomForest,0.17380337825188164,0.18072123436591503,0.17925033601811363,0.1718807962462186,0.17699802159984357,0.1759666034083221,0.1759565834544243,0.1758494232832959,0.18000890168257994
abalone,Length,4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,AdaBoost,0.10663093149978616,0.09311957341587393,0.09311957341587393,0.0867412663565772,0.10065257643725217,0.09990318982186083,0.09937017374509122,0.09855623411453368,0.10320734404927184
abalone,Length,4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,SVC,0.11571275544796558,0.13672711586680442,0.13082551253266736,0.13546617429817198,0.11752634269048251,0.10182736977018272,0.11851358386609062,0.11404077394518154,0.1320781463827265
abalone,Length,4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,DecisionTree,0.16474472601571394,0.17193122435322644,0.1712443787787719,0.1587071764536363,0.1580595116380881,0.16280686738322694,0.1628372390904671,0.16280686738322694,0.17216554480233545
abalone,Length,4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,LogisticRegression,0.1271972863287722,0.17944202682032467,0.1768412967830885,0.13140076195762423,0.15693189109798505,0.17816659735228416,0.1777144555191934,0.1781996510082512,0.18007228147377444
abalone,Length,4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,KNN,0.15291198562460528,0.164913426094989,0.1580890101781528,0.15092514336192872,0.16785868342582727,0.16377419161194534,0.16502772929806145,0.15998055207890707,0.16400380994862596
abalone,Length,4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,RandomForest,0.17769950141452914,0.18100921934080041,0.18020771263469615,0.16707588663269585,0.17174606196084224,0.1787192344200249,0.17579893378009992,0.17652897391591488,0.18158478416124754
abalone,Length,4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,AdaBoost,0.08487749618456578,0.08487749618456578,0.08487749618456578,0.07104866201405169,0.08487749618456578,0.08684973931170772,0.08684973931170772,0.08684973931170772,0.08696889579694772
abalone,Length,4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,SVC,0.12160877123317038,0.14044208140842535,0.14258759835089874,0.12605115502024206,0.13430074927276842,0.14770647693800756,0.14963270185868807,0.1524250319540798,0.1289284021162046
abalone,Length,4177,0.395,0.0518,0.075,0.78,0.5232,0.545,0.1203,-0.6565,0.113,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5049,0.0056,DecisionTree,0.17723302665406956,0.1732766485602383,0.17560145853287798,0.1605143733122344,0.1637792999222934,0.16697135637442725,0.16463382892725267,0.16715803062525458,0.1739365240271158
abalone,Length,4177,0.395,0.0518,0.075,0.78,0.5232,0.545,0.1203,-0.6565,0.113,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5049,0.0056,LogisticRegression,0.11047183234397055,0.16908025536600968,0.16974796506554324,0.14994629007069799,0.1716941141323034,0.17418751322597775,0.17472917986418052,0.1747805952419404,0.1717749765641586
abalone,Length,4177,0.395,0.0518,0.075,0.78,0.5232,0.545,0.1203,-0.6565,0.113,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5049,0.0056,KNN,0.1610475751518825,0.15798083792160353,0.16525664269313406,0.1554943875786587,0.17208839311530227,0.16784235706691084,0.1747850265883284,0.16547265250725543,0.17705659225662257
abalone,Length,4177,0.395,0.0518,0.075,0.78,0.5232,0.545,0.1203,-0.6565,0.113,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5049,0.0056,RandomForest,0.1800037413496692,0.17507362061969156,0.1740787893445296,0.1707656185880603,0.17549487054465973,0.1761844369953804,0.1736997344978603,0.1703141771882674,0.17356531393443916
abalone,Length,4177,0.395,0.0518,0.075,0.78,0.5232,0.545,0.1203,-0.6565,0.113,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5049,0.0056,AdaBoost,0.08415643255239831,0.08116030464556115,0.08116030464556115,0.08389167941686873,0.08898433233907029,0.08898433233907029,0.08898433233907029,0.08898433233907029,0.08898433233907029
abalone,Length,4177,0.395,0.0518,0.075,0.78,0.5232,0.545,0.1203,-0.6565,0.113,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5049,0.0056,SVC,0.10867753090310561,0.11338716528673291,0.10770832740522192,0.12425139748597626,0.13715137388388282,0.13697999007851452,0.1421506906075215,0.1333994273511605,0.13502281382317083
abalone,Length,4177,0.3558,0.0491,0.075,0.815,0.5262,0.545,0.1195,-0.6747,0.1783,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4981,0.0055,DecisionTree,0.1715240963202901,0.1805724691923521,0.1801449559975894,0.18348326018483746,0.16744682178160153,0.17665229072569896,0.17731072880027815,0.17666577675353073,0.18121558730375434
abalone,Length,4177,0.3558,0.0491,0.075,0.815,0.5262,0.545,0.1195,-0.6747,0.1783,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4981,0.0055,LogisticRegression,0.11589094660357804,0.17909848218011581,0.18161451574515863,0.15726084569607132,0.1631041115183777,0.18219774339261827,0.18123738216713528,0.18258451551733706,0.1783063058606198
abalone,Length,4177,0.3558,0.0491,0.075,0.815,0.5262,0.545,0.1195,-0.6747,0.1783,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4981,0.0055,KNN,0.16369551455366363,0.16810702380081588,0.17038165696733615,0.1669425317896237,0.15749518255731873,0.15829349616648256,0.15614305715846843,0.1571639551063702,0.16814099386749487
abalone,Length,4177,0.3558,0.0491,0.075,0.815,0.5262,0.545,0.1195,-0.6747,0.1783,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4981,0.0055,RandomForest,0.18025248083623444,0.18232616940685717,0.17801448856862012,0.17830554192470247,0.1726224921645629,0.1790848149078478,0.1776720650252988,0.1790646962820546,0.1819418153771035
abalone,Length,4177,0.3558,0.0491,0.075,0.815,0.5262,0.545,0.1195,-0.6747,0.1783,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4981,0.0055,AdaBoost,0.10338312941575237,0.08268727908954901,0.08268727908954901,0.08379860374175076,0.10630427567496567,0.1050478069266777,0.1050478069266777,0.1050478069266777,0.11577831279036435
